sample,Gene,value,group,replicate
P-I,Nop58,10.968646209066678,Posterior,1
P-I,Bmpr2,9.491191827383698,Posterior,1
P-I,Fam117b,9.629182389046559,Posterior,1
P-I,Ica1l,3.061060876796761,Posterior,1
P-I,Wdr12,8.594913124532642,Posterior,1
P-I,Carf,6.5739785777167015,Posterior,1
P-I,Nbeal1,7.519024550511872,Posterior,1
P-I,Cyp20a1,8.648715000579772,Posterior,1
P-I,Abi2,9.242719712341174,Posterior,1
P-I,Raph1,9.72412840829038,Posterior,1
P-I,Cd28,0.0,Posterior,1
P-I,Gm11579,0.0,Posterior,1
P-I,Icos,3.061060876796761,Posterior,1
P-I,Pard3b,6.068514929456025,Posterior,1
P-I,Nrp2,10.589821685544436,Posterior,1
P-I,Gm4208,2.560040056742831,Posterior,1
P-I,Ino80d,7.584905269658408,Posterior,1
P-I,Ino80dos,3.258544711917924,Posterior,1
P-I,Gm20342,8.03220038998759,Posterior,1
P-I,Ndufs1,11.437784572963169,Posterior,1
P-I,Eef1b2,14.577358060027048,Posterior,1
P-I,Zdbf2,8.974320401458233,Posterior,1
P-I,Adam23,6.903979243011043,Posterior,1
P-I,Dytn,1.153357967241397,Posterior,1
P-I,Fastkd2,7.509362539514359,Posterior,1
P-I,Klf7,7.977185922040352,Posterior,1
P-I,Creb1,10.046550620859716,Posterior,1
P-I,Mettl21a,6.78088227904418,Posterior,1
P-I,2810408I11Rik,8.490742091311311,Posterior,1
P-I,Ccnyl1,8.091683194293855,Posterior,1
P-I,Fzd5,4.27535369001527,Posterior,1
P-I,Plekhm3,7.289902589705108,Posterior,1
P-I,Akr1cl,0.0,Posterior,1
P-I,D630023F18Rik,3.4322220030407626,Posterior,1
P-I,Idh1,10.68301584045981,Posterior,1
P-I,Pikfyve,8.018642195798629,Posterior,1
P-I,Map2,7.366825410817719,Posterior,1
P-I,Unc80,0.0,Posterior,1
P-I,Rpe,7.912678541577844,Posterior,1
P-I,Kansl1l,7.30114587581036,Posterior,1
P-I,Acadl,9.468932030892994,Posterior,1
P-I,Myl1,2.8321914300766866,Posterior,1
P-I,Lancl1,8.318861994469602,Posterior,1
P-I,Cps1,1.153357967241397,Posterior,1
P-I,Erbb4,1.153357967241397,Posterior,1
P-I,Ikzf2,7.057726397698855,Posterior,1
P-I,Spag16,4.363799222144243,Posterior,1
P-I,Vwc2l,1.786019294989321,Posterior,1
P-I,Bard1,9.389518742800123,Posterior,1
P-I,Abca12,0.0,Posterior,1
P-I,Atic,9.72412840829038,Posterior,1
P-I,Fn1,12.503801654985566,Posterior,1
P-I,Apol7d,2.2243275660477977,Posterior,1
P-I,Gm4319,2.2243275660477977,Posterior,1
P-I,Mreg,3.854734930120239,Posterior,1
P-I,Pecr,9.335862502593935,Posterior,1
P-I,Tmem169,1.786019294989321,Posterior,1
P-I,Xrcc5,7.837449363053817,Posterior,1
P-I,Smarcal1,6.3323527619900695,Posterior,1
P-I,Gm39662,3.061060876796761,Posterior,1
P-I,Rpl37a,14.007267978528494,Posterior,1
P-I,Igfbp2,11.804619079428395,Posterior,1
P-I,Igfbp5,9.993824416551467,Posterior,1
P-I,D530049I02Rik,2.560040056742831,Posterior,1
P-I,C530043A13Rik,1.153357967241397,Posterior,1
P-I,Pycard,6.828282922738609,Posterior,1
P-I,Cxcr2,1.153357967241397,Posterior,1
P-I,Arpc2,13.11867977770376,Posterior,1
P-I,Gpbar1,2.2243275660477977,Posterior,1
P-I,Aamp,10.5921120111844,Posterior,1
P-I,Pnkd,10.506065689505728,Posterior,1
P-I,Tmbim1,7.366825410817719,Posterior,1
P-I,Catip,3.971931759363605,Posterior,1
P-I,Slc11a1,0.0,Posterior,1
P-I,Ctdsp1,9.095508655810562,Posterior,1
P-I,Vil1,4.080319286650043,Posterior,1
P-I,Usp37,9.23980114762252,Posterior,1
P-I,Cnot9,12.076937891552769,Posterior,1
P-I,Plcd4,3.258544711917924,Posterior,1
P-I,Zfp142,8.69633062223875,Posterior,1
P-I,Bcs1l,8.268199726790291,Posterior,1
P-I,Rnf25,4.363799222144243,Posterior,1
P-I,Stk36,5.643059776914858,Posterior,1
P-I,Ttll4,9.58386908473256,Posterior,1
P-I,Cyp27a1,6.375539597139577,Posterior,1
P-I,Wnt6,8.657490096912795,Posterior,1
P-I,Wnt10a,6.497846106745407,Posterior,1
P-I,Cdk5r2,2.560040056742831,Posterior,1
P-I,Fev,0.0,Posterior,1
P-I,Ihh,2.8321914300766866,Posterior,1
P-I,Nhej1,5.190021952963001,Posterior,1
P-I,Cnppd1,11.53919452298037,Posterior,1
P-I,Retreg2,8.599474046696892,Posterior,1
P-I,Zfand2b,5.494260881876744,Posterior,1
P-I,Abcb6,6.859039671848261,Posterior,1
P-I,Atg9a,5.8714143510759325,Posterior,1
P-I,Ankzf1,6.592400102745186,Posterior,1
P-I,Glb1l,6.375539597139577,Posterior,1
P-I,Stk16,8.098143512276511,Posterior,1
P-I,Tuba4a,6.6105893690425495,Posterior,1
P-I,Dnajb2,6.094596240825219,Posterior,1
P-I,Ptprn,5.930529134835316,Posterior,1
P-I,Dnpep,8.581143201430875,Posterior,1
P-I,Des,5.283685303849258,Posterior,1
P-I,Gm15179,2.560040056742831,Posterior,1
P-I,Speg,8.670553469704956,Posterior,1
P-I,Gmppa,6.9898650051761155,Posterior,1
P-I,Chpf,8.203761229076614,Posterior,1
P-I,Obsl1,10.678711908333076,Posterior,1
P-I,Tmem198,3.061060876796761,Posterior,1
P-I,Inha,6.7151570521685375,Posterior,1
P-I,Stk11ip,9.03954709657015,Posterior,1
P-I,Slc4a3,7.388070518278534,Posterior,1
P-I,Epha4,10.84925737377251,Posterior,1
P-I,Gm28386,1.153357967241397,Posterior,1
P-I,Pax3,10.031440507495226,Posterior,1
P-I,Sgpp2,6.437988552387349,Posterior,1
P-I,Farsb,11.427560883692758,Posterior,1
P-I,BC035947,0.0,Posterior,1
P-I,Mogat1,3.4322220030407626,Posterior,1
P-I,Acsl3,9.368295108735055,Posterior,1
P-I,Utp14b,10.295932149660556,Posterior,1
P-I,Ap1s3,5.607273963181946,Posterior,1
P-I,Wdfy1,8.917008598666687,Posterior,1
P-I,Mrpl44,8.84201083504228,Posterior,1
P-I,Serpine2,9.993824416551467,Posterior,1
P-I,Fam124b,0.0,Posterior,1
P-I,Cul3,10.141869515841806,Posterior,1
P-I,Dock10,5.643059776914858,Posterior,1
P-I,Nyap2,0.0,Posterior,1
P-I,Irs1,10.989646293868995,Posterior,1
P-I,Gm9747,3.5872199173429484,Posterior,1
P-I,Rhbdd1,7.366825410817719,Posterior,1
P-I,Col4a4,1.153357967241397,Posterior,1
P-I,Mff,10.880512066686792,Posterior,1
P-I,Agfg1,9.842363392513068,Posterior,1
P-I,A030005L19Rik,4.27535369001527,Posterior,1
P-I,Slc19a3,3.854734930120239,Posterior,1
P-I,Sphkap,3.258544711917924,Posterior,1
P-I,4933436I20Rik,1.786019294989321,Posterior,1
P-I,Prid1,7.733392686565769,Posterior,1
P-I,Dner,3.971931759363605,Posterior,1
P-I,Trip12,11.254009611655748,Posterior,1
P-I,Fbxo36,5.745380854977362,Posterior,1
P-I,Sp140l2,0.0,Posterior,1
P-I,Gm16028,0.0,Posterior,1
P-I,Sp110,3.258544711917924,Posterior,1
P-I,Sp140,4.525917441146798,Posterior,1
P-I,Sp100,1.786019294989321,Posterior,1
P-I,A630001G21Rik,3.061060876796761,Posterior,1
P-I,Cab39,8.553202685676531,Posterior,1
P-I,Itm2c,11.042522648982002,Posterior,1
P-I,Gm28884,1.786019294989321,Posterior,1
P-I,Spata3,3.854734930120239,Posterior,1
P-I,2810459M11Rik,3.971931759363605,Posterior,1
P-I,Psmd1,11.639489015528175,Posterior,1
P-I,Htr2b,0.0,Posterior,1
P-I,Armc9,6.903979243011043,Posterior,1
P-I,B3gnt7,7.9272648398988235,Posterior,1
P-I,Nucleolin,13.397683946971746,Posterior,1
P-I,C130036L24Rik,5.643059776914858,Posterior,1
P-I,Ptma,19.96528819093685,Posterior,1
P-I,Pde6d,10.195574988408326,Posterior,1
P-I,Cops7b,9.795430691710036,Posterior,1
P-I,Dis3l2,6.536414482371106,Posterior,1
P-I,Gm29055,4.27535369001527,Posterior,1
P-I,Prss56,3.727169133416919,Posterior,1
P-I,Chrnd,2.560040056742831,Posterior,1
P-I,Chrng,0.0,Posterior,1
P-I,Eif4e2,10.81633133820522,Posterior,1
P-I,Efhd1,4.447134323762335,Posterior,1
P-I,Gigyf2,9.07927350209039,Posterior,1
P-I,Snorc,3.258544711917924,Posterior,1
P-I,Ngef,4.27535369001527,Posterior,1
P-I,Inpp5d,3.727169133416919,Posterior,1
P-I,Atg16l1,8.038932002951475,Posterior,1
P-I,Rnf7,5.570577860792085,Posterior,1
P-I,Dgkq,8.826531823013395,Posterior,1
P-I,Usp40,8.052301726310493,Posterior,1
P-I,Ugt1a7c,0.0,Posterior,1
P-I,Ugt1a6a,0.0,Posterior,1
P-I,Dnajb3,6.681136383519361,Posterior,1
P-I,Hjurp,12.29260884598338,Posterior,1
P-I,Arl4c,9.236876666691819,Posterior,1
P-I,Platr5,0.0,Posterior,1
P-I,Sh3bp4,8.953094383604201,Posterior,1
P-I,Agap1,9.23980114762252,Posterior,1
P-I,Gbx2,9.964070461013398,Posterior,1
P-I,Gbx2,7.575675934834942,Posterior,1
P-I,Drc11,1.786019294989321,Posterior,1
P-I,Ackr3,5.901274502124928,Posterior,1
P-I,Gm28723,4.982206608041338,Posterior,1
P-I,Cops8,10.793623961359527,Posterior,1
P-I,Col6a3,3.854734930120239,Posterior,1
P-I,Mlph,2.560040056742831,Posterior,1
P-I,Rab17,0.0,Posterior,1
P-I,Lrrfip1,9.225119097956194,Posterior,1
P-I,Rbm44,2.2243275660477977,Posterior,1
P-I,Ramp1,0.0,Posterior,1
P-I,Ube2f,9.908181168025584,Posterior,1
P-I,Scly,7.220538220266605,Posterior,1
P-I,Espnl,0.0,Posterior,1
P-I,Erfe,7.429644593357689,Posterior,1
P-I,Ilkap,10.659183724077943,Posterior,1
P-I,Hes6,8.998695724527295,Posterior,1
P-I,Per2,6.241895831997896,Posterior,1
P-I,Traf3ip1,7.017393779201922,Posterior,1
P-I,Asb1,7.044407083723684,Posterior,1
P-I,Gm29100,4.739335788951239,Posterior,1
P-I,Twist2,9.486274802272586,Posterior,1
P-I,Gm29101,0.0,Posterior,1
P-I,Hdac5,8.902317704011987,Posterior,1
P-I,Ndufa10,9.813209852664261,Posterior,1
P-I,Or9s14,0.0,Posterior,1
P-I,Cops9,10.149665216580857,Posterior,1
P-I,Gpc1,9.930073309146971,Posterior,1
P-I,Ankmy1,4.925213487667787,Posterior,1
P-I,Dusp28,6.517259174472437,Posterior,1
P-I,Rnpepl1,7.725068628219268,Posterior,1
P-I,9430060I03Rik,4.671644549276534,Posterior,1
P-I,Capn10,8.02543722002497,Posterior,1
P-I,Gpr35,2.2243275660477977,Posterior,1
P-I,Kif1a,7.89794326164085,Posterior,1
P-I,Mab21l4,5.677979372472983,Posterior,1
P-I,Crocc2,1.786019294989321,Posterior,1
P-I,Sned1,4.080319286650043,Posterior,1
P-I,Mterf4,6.933179631799684,Posterior,1
P-I,Gm28535,1.153357967241397,Posterior,1
P-I,Pask,7.479982081199522,Posterior,1
P-I,Ppp1r7,10.477856415004572,Posterior,1
P-I,Ano7,2.2243275660477977,Posterior,1
P-I,Hdlbp,11.305163869488199,Posterior,1
P-I,Septin2,3.258544711917924,Posterior,1
P-I,Farp2,8.221622725464485,Posterior,1
P-I,Stk25,9.83077257537702,Posterior,1
P-I,Bok,6.6982469970996545,Posterior,1
P-I,Thap4,7.419362850287653,Posterior,1
P-I,Atg4b,9.392149877713912,Posterior,1
P-I,Dtymk,10.792628530193914,Posterior,1
P-I,Ing5,7.044407083723684,Posterior,1
