ID,P_VALUE,Q_VALUE,PERIOD,LAG,AMPLITUDE,OFFSET,MEAN_PERIODICITY,SCATTER,TP_30_REP_1,TP_30_REP_2,TP_30_REP_3,TP_30_REP_4,TP_60_REP_1,TP_60_REP_2,TP_60_REP_3,TP_60_REP_4,TP_90_REP_1,TP_90_REP_2,TP_90_REP_3,TP_90_REP_4,TP_120_REP_1,TP_120_REP_2,TP_120_REP_3,TP_120_REP_4,name,Protein.Group,Protein.Names,Genes,First.Protein.Description,ID.1,imputed,num_NAs,P1_vs_P2_CI.L,P1_vs_P2_CI.R,P1_vs_P2_diff,P1_vs_P2_p.adj,P1_vs_P2_p.val,P1_vs_P3_CI.L,P1_vs_P3_CI.R,P1_vs_P3_diff,P1_vs_P3_p.adj,P1_vs_P3_p.val,P1_vs_P4_CI.L,P1_vs_P4_CI.R,P1_vs_P4_diff,P1_vs_P4_p.adj,P1_vs_P4_p.val,P2_vs_P3_CI.L,P2_vs_P3_CI.R,P2_vs_P3_diff,P2_vs_P3_p.adj,P2_vs_P3_p.val,P2_vs_P4_CI.L,P2_vs_P4_CI.R,P2_vs_P4_diff,P2_vs_P4_p.adj,P2_vs_P4_p.val,P3_vs_P4_CI.L,P3_vs_P4_CI.R,P3_vs_P4_diff,P3_vs_P4_p.adj,P3_vs_P4_p.val,P1_vs_P2_significant,P1_vs_P3_significant,P1_vs_P4_significant,P2_vs_P3_significant,P2_vs_P4_significant,P3_vs_P4_significant,significant,Matched_UniProt,Ensembl_ID
Ppp2r5c.1,0.17514225,0.6599318299815838,125.95243,56.128665444148666,0.074522579,21.57967121506598,0.6074302,1.5372829590894992,21.51926526,21.58627319,21.62395914,21.5130504,21.5712585,21.90393101,21.71452961,21.64000496,21.4962803,21.73006914,21.69763106,21.21969975,21.57416199,21.61921433,21.50529291,21.46187107,6102,Q60996;Q60996-3,2A5G_MOUSE,Ppp2r5c,Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit gamma isoform,Q60996,False,0,-0.373942085893606,0.0803540402580679,-0.146794022817769,0.998326900466307,0.187421552605364,-0.20243112947898,0.251864996672693,0.0247169335968564,0.976203693934701,0.818851735842216,-0.206646141920326,0.247649984231347,0.0205019211555104,0.968860284465861,0.849290524593561,-0.0556371066612114,0.398659019490462,0.171510956414625,0.991145553442981,0.127658559895222,-0.0598521191025574,0.394444007049116,0.167295943973279,0.992017035029019,0.136518699221299,-0.231363075517183,0.222933050634491,-0.004215012441346,0.971888260174037,0.96881701431734,False,False,False,False,False,False,False,2A5G_MOUSE,ENSMUSG00000017843
Ppp2r5d,0.23512801,0.6910290790536187,126.454735,68.42804681191747,0.1281008533301839,25.470422286661616,0.46205696,1.6686045885863072,25.32316848,25.16683451,25.55264431,25.37180844,25.55054163,25.94552823,25.72683636,25.47786356,25.6134705,25.63777214,25.67624636,24.87738024,25.5146551,25.55724115,25.48720519,25.19077223,6103,Q7TNL5;Q91V89,Q7TNL5_MOUSE;Q91V89_MOUSE,Ppp2r5d,Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit,Q7TNL5,False,0,-0.682693912240649,0.0395368965941689,-0.32157850782324,0.99719686162188,0.0768448003244708,-0.458718780354308,0.26351202848051,-0.0976033759368988,0.967921317618618,0.571348920345908,-0.444969887585448,0.27726092124937,-0.0838544831680395,0.959240503892144,0.626206093178224,-0.137140272531068,0.58509053630375,0.223975131886341,0.993275941692773,0.204710149031375,-0.123391379762208,0.59883942907261,0.237724024655201,0.993093878744888,0.179824651540638,-0.34736651164855,0.374864297186268,0.0137488927688594,0.970727081546612,0.936077219021347,False,False,False,False,False,False,False,,
Ppp2r5e,0.1783004851956569,0.6599318299815838,124.91884,59.64435189818577,0.1063671969916203,23.221571334136016,0.45184347,0.7174377232118625,22.93542306,22.85497154,23.4642386,23.12299834,23.66242828,23.94192926,24.14135534,24.01583374,23.39391655,23.39444102,23.04603503,22.5645438,23.38385464,23.43216235,23.34403095,22.80919645,6104,Q61151,2A5E_MOUSE,Ppp2r5e,Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit epsilon isoform,Q61151,False,0,-1.27551807693847,-0.416439462993778,-0.845978769966123,0.921817600139127,0.0008488522506471,-0.434865519182474,0.424213094762217,-0.0053262122101287,0.97954143913112,0.979159343885744,-0.577442518772764,0.281636095171927,-0.147903211800418,0.947795207912723,0.472423527516981,0.411113250783649,1.27019186472834,0.840652557755995,0.718893400003114,0.000893888801285,0.268536251193359,1.12761486513805,0.698075558165705,0.928845470214373,0.0036356043024112,-0.572116306562635,0.286962307382056,-0.14257699959029,0.935093144617769,0.488230938555291,False,False,False,False,False,False,False,2A5E_MOUSE,ENSMUSG00000021051
Ppp3ca,0.512151737,0.8959751127833772,128.8292,63.56178898637276,0.079803936,23.46806869181422,0.30941838,1.1948811210638666,23.40087455,23.5749607,23.46302413,23.50787524,23.53660221,23.44601547,23.41789053,23.50759235,23.35877308,23.55504875,23.57268095,23.60287423,23.31112758,23.3223718,23.37434308,23.4735359,6105,P63328-2,PP2BA_MOUSE,Ppp3ca,Isoform 2 of Protein phosphatase 3 catalytic subunit alpha,P63328-2,False,0,-0.143121846929892,0.162438875508405,0.0096585142892564,0.999316095490846,0.894081847828773,-0.188440962570757,0.11711975986754,-0.0356606013516085,0.970189692317918,0.624437228564644,-0.0364413011492012,0.269119421289096,0.116339060069947,0.83271704149128,0.124712227893238,-0.198099476860013,0.107461245578283,-0.045319115640865,0.996133378579595,0.534926185542049,-0.0460998154384577,0.259460906999839,0.106680545780691,0.992570441674533,0.156446898033018,-0.0007806997975926,0.304780022640704,0.151999661421556,0.359304803462692,0.0510297941398377,False,False,False,False,False,False,False,PP2BA_MOUSE,ENSMUSG00000028161
Ppp3cb,0.01285956,0.3769848655086933,125.239105,61.79051026119805,0.1803523484768567,23.870018516247043,0.72838706,0.9954663618093964,23.67727206,24.02347853,23.8669275,23.80848088,23.92157848,23.831907,24.18385814,24.24955491,23.83079354,23.75077082,23.8608309,24.17450291,23.72020416,23.66380265,23.75002281,23.65389658,6106,P48453;P48453-2,PP2BB_MOUSE,Ppp3cb,Serine/threonine-protein phosphatase 2B catalytic subunit beta isoform,P48453,False,0,-0.444932212114704,0.0395624343908837,-0.20268488886191,0.99751704835103,0.0943515580352585,-0.302432124072996,0.182062522432591,-0.0601848008202026,0.969296296817015,0.602506797182045,-0.0951891277544193,0.389305518751168,0.147058195498374,0.895356598604085,0.213943278898041,-0.0997472352110863,0.384747411294501,0.142500088041707,0.99367620468547,0.22770556920715,0.107495761107491,0.591990407613078,0.349743084360284,0.957753269241252,0.0078841747610049,-0.0350043269342167,0.449490319571371,0.207242996318577,0.522457345830243,0.0878634531866455,False,False,False,False,False,False,False,PP2BB_MOUSE,ENSMUSG00000021816
Ppp3r1,0.126736,0.6540766830332788,131.376,23.00005502,0.194805285,22.90146918005244,0.60665286,1.4257241931583486,23.28791813,23.21076678,23.09605001,22.82903682,23.09177684,22.78336917,22.79936419,22.47196444,22.63225925,22.75664202,22.89169437,22.94230789,23.0191109,23.10450502,22.78348372,22.55979886,6107,Q63810;Q63810-2,CANB1_MOUSE,Ppp3r1,Calcineurin subunit B type 1,Q63810,False,0,0.0012399519322898,0.637408600961878,0.319324276447084,0.996329018501934,0.0492274289129812,-0.0178672745844053,0.618301374445183,0.300217049930389,0.800415436068795,0.0624538463914608,-0.0788660146994657,0.557302634330122,0.239218309815328,0.837566003715351,0.129057911415676,-0.337191551031489,0.298977097998099,-0.0191072265166952,0.997175159058907,0.899325148745054,-0.39819029114655,0.237978357883038,-0.0801059666317556,0.996323265239216,0.597607485384637,-0.379083064629854,0.257085584399734,-0.0609987401150605,0.957522525119714,0.68709296518121,False,False,False,False,False,False,False,CANB1_MOUSE,ENSMUSG00000033953
Ppp4c,1.0,1.0,125.24164,123.5835199466428,0.1059045439231691,24.49063946628077,0.19755243,0.9338418196461036,24.71222547,24.54657437,24.48983991,24.49856512,24.44717963,24.30096561,24.26635974,24.23294819,24.46525679,24.57543721,24.55950429,24.60613591,24.38192935,24.38279844,24.55723733,24.76426424,6108,P97470,PP4C_MOUSE,Ppp4c,Serine/threonine-protein phosphatase 4 catalytic subunit,P97470,False,0,0.0545693038496289,0.445306544281902,0.249937924065765,0.992332273269832,0.0158321357641569,-0.185150950941331,0.205586289490942,0.0102176692748053,0.978273309876034,0.912285128035941,-0.155124741965714,0.235612498466558,0.040243878250422,0.961360894631693,0.665396102812991,-0.435088875007096,-0.0443516345748236,-0.23972025479096,0.971300127860669,0.0197189593584901,-0.40506266603148,-0.0143254255992069,-0.209694045815343,0.983690830846633,0.0372038531374524,-0.16534241124052,0.225394829191753,0.0300262089756167,0.961612578401904,0.746571449823969,False,False,False,False,False,False,False,PP4C_MOUSE,ENSMUSG00000030697
Ppp4r1,0.13756681,0.655380961,131.72995,33.54475630076317,0.079675862,22.991928931294407,0.67319,1.4516604733281075,23.14956095,23.28816842,23.14276267,22.95757994,22.99119076,23.0786904,23.01243304,22.80844245,22.94356093,22.69605083,22.88228666,23.26367462,22.93991004,22.8416617,22.89549402,23.00868593,6109,Q8K2V1,PP4R1_MOUSE,Ppp4r1,Serine/threonine-protein phosphatase 4 regulatory subunit 1,Q8K2V1,False,0,-0.074955479061135,0.398613143429561,0.161828832184213,0.99820029310409,0.164800720201166,-0.0486595743145629,0.424909048176133,0.188124736930785,0.874966665895572,0.110465353089024,-0.0237042388030028,0.449864383687693,0.213080072442345,0.741578513889593,0.0741137482937183,-0.210488406498776,0.26308021599192,0.0262959047465721,0.996995861625749,0.815196604421659,-0.185533070987216,0.28803555150348,0.0512512402581322,0.996486868527246,0.649635301686328,-0.211828975733788,0.261739646756908,0.0249553355115602,0.965947576371793,0.824443067429298,False,False,False,False,False,False,False,,
Ppp4r2,0.6645543162624403,0.9583359499760192,124.232185,116.65578171133996,0.1703040002437421,23.83874827133807,0.24724205,0.6905777004429244,24.04553734,23.85364044,23.83944572,23.77745799,23.71006683,23.65108757,23.42876716,23.46234928,23.97851694,23.72707888,24.0169501,24.13899588,23.91284796,24.01997559,23.90134595,23.83619254,6110,A0AA74KSS9,A0AA74KSS9_MOUSE,Ppp4r2,"Protein phosphatase 4, regulatory subunit 2",A0AA74KSS9,False,0,0.105929438177743,0.52597588720877,0.315952662693256,0.984752691906963,0.0060879317498497,-0.296388302346017,0.12365814668501,-0.0863650778305036,0.956320695681999,0.392704706117143,-0.248593360351759,0.171453088679268,-0.0385701358362454,0.963031299136889,0.699616513517869,-0.612340965039273,-0.192294516008246,-0.40231774052376,0.752236386015164,0.0010632941698894,-0.564546023045015,-0.144499574013988,-0.354522798529501,0.914238919179581,0.0027816562708429,-0.162228282521255,0.257818166509772,0.0477949419942583,0.953024534906525,0.633060785369208,False,False,False,False,False,False,False,A0AA74KSS9_MOUSE,ENSMUSG00000052144
Ppp4r3a,0.0246627545539579,0.3769848655086933,127.2651,50.637173801939184,0.1038016692428485,24.32718033171379,0.6376778,0.9543912645416432,24.24798615,24.44720729,24.44441517,24.32388248,24.39183257,24.47518536,24.38162185,24.50896102,24.34441622,24.19383067,24.16865302,24.40089499,24.31088393,24.23033353,24.27043585,24.14815001,6111,E9Q481,E9Q481_MOUSE,Ppp4r3a,SMEK homolog 1,E9Q481,False,0,-0.234047677040709,0.0869928242537438,-0.0735274263934826,0.998807803016729,0.34258057062448,-0.0715962066929333,0.24944429460152,0.0889240439542931,0.937525607348907,0.254555391117432,-0.0345983090586078,0.286442192235845,0.125921941588619,0.820224878113163,0.114637704630606,0.0019312197005493,0.322971720995002,0.162451470347776,0.983873674776538,0.0476512270090122,0.0389291173348748,0.359969618629328,0.199449367982101,0.975326028974441,0.0184793137809523,-0.123522353012901,0.197518148281552,0.0369978976343255,0.952626576813678,0.62874630573277,False,False,False,False,False,False,False,E9Q481_MOUSE,ENSMUSG00000041846
Ppp4r3b,1.0,1.0,128.72264,127.01843652988684,0.038178095,21.90929833958136,0.15819468,1.3421343831782917,21.99347212,21.88720002,21.8909835,22.00477223,21.80583173,21.94172995,21.81265524,21.7861214,21.9543944,21.79089276,22.048952,21.94340773,21.93396477,21.92183865,21.89610573,21.89343926,6112,Q922R5,P4R3B_MOUSE,Ppp4r3b,Serine/threonine-protein phosphatase 4 regulatory subunit 3B,Q922R5,False,0,-0.0365470899098257,0.251591863570988,0.107522386830581,0.997954779597395,0.131767700418097,-0.134374231596167,0.153764721884647,0.0096952451442398,0.977757237207941,0.887299641151394,-0.111299615251246,0.176839338229568,0.0327698614891609,0.95963820833783,0.6332252858309,-0.241896618426748,0.0462423350540655,-0.0978271416863414,0.992443500771145,0.16736179082196,-0.218822002081827,0.0693169513989866,-0.0747525253414203,0.994562737358605,0.28453383559644,-0.120994860395486,0.167144093085328,0.0230746163449211,0.960962679593239,0.736328762148763,False,False,False,False,False,False,False,P4R3B_MOUSE,ENSMUSG00000020463
Ppp4r4,0.92064025,1.0,126.81832,70.64316944319738,0.2376807479342504,19.876570146322173,0.58903146,5.0495610683139445,19.68571068,19.87073654,20.48120131,18.80544092,19.6984414,20.45280622,20.01968931,20.43518109,20.63415575,20.60136179,20.76765562,17.77952271,20.44026689,20.62446422,20.5401459,17.42772223,6113,Q8C0Y0,PP4R4_MOUSE,Ppp4r4,Serine/threonine-protein phosphatase 4 regulatory subunit 4,Q8C0Y0,False,0,-2.03206095425563,1.15054666402262,-0.440757145116507,0.999098977918349,0.561969280482138,-1.82620541518365,1.3564022030946,-0.234901606044524,0.974567830818727,0.756228444055581,-1.63868126097605,1.54392635730219,-0.0473774518369297,0.971823828041906,0.949990418582618,-1.38544827006714,1.79715934821111,0.205855539071983,0.996926267140262,0.78549692098893,-1.19792411585955,1.9846835024187,0.393379693279577,0.99634540767777,0.604297837267694,-1.40377965493153,1.77882796334672,0.187524154207594,0.964911344259419,0.804146759950965,False,False,False,False,False,False,False,PP4R4_MOUSE,ENSMUSG00000021209
Ppp5c,0.0139625333797993,0.3769848655086933,125.69901,110.03090572069166,0.09979769,24.565003289315754,0.71647257,0.8383532572109883,24.5169806,24.5025057,24.54771538,24.48756522,24.53013377,24.48518898,24.51566373,24.33822353,24.59417559,24.5987599,24.65953428,24.64107674,24.5144729,24.5786847,24.65124713,24.8479789,6114,Q60676,PPP5_MOUSE,Ppp5c,Serine/threonine-protein phosphatase 5,Q60676,False,0,-0.11298305689913,0.205761502586176,0.0463892228435228,0.999080564738497,0.542496074649182,-0.26906718124132,0.0496773782439859,-0.109694901498667,0.909081513006196,0.162026414177649,-0.293776463969271,0.0249680955160349,-0.134404184226618,0.783610087496061,0.0920116573982929,-0.315456404084843,0.003288155400463,-0.15608412434219,0.985138423053799,0.0542797781216065,-0.340165686812794,-0.0214211273274878,-0.180793407070141,0.981140501072493,0.0289698520309855,-0.184081562470604,0.134662997014702,-0.0247092827279509,0.961478361403886,0.744429108115419,False,False,False,False,False,False,False,PPP5_MOUSE,ENSMUSG00000003099
Ppp6c,0.13601344,0.655380961,128.10446,8.155383322757721,0.164887127734314,25.537595973475696,0.64837646,1.4484828438284831,25.61455836,25.76205528,25.48895698,25.52115748,25.55767145,25.37159248,25.43544117,25.38398622,25.47984823,25.13283592,25.2989266,25.68851766,25.46936528,25.57503258,25.52272325,26.12345363,6115,Q9CQR6,PPP6_MOUSE,Ppp6c,Serine/threonine-protein phosphatase 6 catalytic subunit,Q9CQR6,False,0,-0.148555101025531,0.46757349559858,0.159509197286525,0.998679583516835,0.285501411694319,-0.111414373750124,0.504714222873987,0.196649924561932,0.921239664927298,0.192545509526505,-0.384025957289035,0.232102639335076,-0.0759616589769792,0.957999597032778,0.605208492424011,-0.270923571036648,0.345205025587462,0.037140727275407,0.996960083633645,0.799733966931323,-0.543535154575559,0.0725934420485514,-0.235470856263504,0.991578326241754,0.123410408468847,-0.580675881850966,0.0354527147731445,-0.272611583538911,0.481658983179122,0.0785179665704308,False,False,False,False,False,False,False,PPP6_MOUSE,ENSMUSG00000026753
Ppp6r1,0.3364,0.7636784408633095,127.43607,52.733410585515415,0.098956663,21.327975121405714,0.60351896,1.881762043761936,21.37884023,21.25969436,21.57699612,21.08067844,21.41221711,21.75474865,21.60547311,21.16229257,21.45870883,21.17478922,21.20282867,21.22016681,21.37533301,21.32638245,21.36842642,21.00309311,6116,Q7TSI3,PP6R1_MOUSE,Ppp6r1,Serine/threonine-protein phosphatase 6 regulatory subunit 1,Q7TSI3,False,0,-0.456679307306984,0.137418158281548,-0.159630574512718,0.998633063674269,0.268400363681126,-0.23711982977251,0.356977635816022,0.0599289030217562,0.97194069845809,0.671836636599171,-0.241305191941528,0.352792273647004,0.0557435408527382,0.962740192398207,0.693420437244022,-0.0774892552597917,0.516608210328741,0.219559477534474,0.99144079324156,0.135231680037303,-0.0816746174288097,0.512422848159723,0.215374115365456,0.992188586366245,0.142249453616889,-0.301234094963284,0.292863370625248,-0.0041853621690179,0.972141607754025,0.976319808571638,False,False,False,False,False,False,False,PP6R1_MOUSE,ENSMUSG00000052296
Ppp6r2,0.1318831155473006,0.655380961,127.02046,78.84214419,0.5050905298082733,18.473045041631423,0.51085985,1.2070528467443111,17.10317145,18.329343,18.27117134,18.1802879,18.76904961,19.27628645,19.51508892,18.18735463,18.55644608,18.89133006,19.12545226,18.30626534,18.14641981,18.42100124,17.86242791,19.05287783,6117,Q8R3Q2,PP6R2_MOUSE,Ppp6r2,Serine/threonine-protein phosphatase 6 regulatory subunit 2,Q8R3Q2,False,0,-1.70047410992537,-0.23142884974457,-0.96595147983497,0.991490830782875,0.0136151966423389,-1.48340264488488,-0.0143573847040831,-0.748880014794484,0.746799730777019,0.0462365781241883,-1.1342109052849,0.334834354895905,-0.399688275194496,0.912603677093456,0.262690694076033,-0.517451165049914,0.951594095130887,0.217071465040487,0.996139691218631,0.536423199508324,-0.168259425449926,1.30078583473087,0.566263204640475,0.991470112606114,0.120481358948642,-0.385330890490413,1.08371436969039,0.349191739599988,0.891661507096692,0.325221339204355,False,False,False,False,False,False,False,,
Ppp6r3,0.8372250000000001,1.0,127.508415,48.70462696421257,0.077941179,23.205199271206816,0.49279436,3.760295738,23.28136061,22.81954143,23.45914539,23.29985606,23.17538509,23.58500974,23.45074208,23.04404786,23.35472262,23.24235776,23.28311537,22.68106487,23.41179254,23.24334622,23.31428836,22.68086906,6118,Q922D4-2;Q922D4,PP6R3_MOUSE,Ppp6r3,Serine/threonine-protein phosphatase 6 regulatory subunit 3,Q922D4-2,False,0,-0.521220314494997,0.323579669511027,-0.098820322491985,0.999151579600081,0.623644708024155,-0.347739276592932,0.497060707413091,0.0746607154100793,0.973207533126572,0.710317373352037,-0.369998164801021,0.474801819205002,0.0524018272019902,0.966945651640192,0.794069986441454,-0.248918954100947,0.595881029905076,0.173481037902064,0.995379275133566,0.393280501980911,-0.271177842309036,0.573622141696987,0.151222149693975,0.995748226846129,0.45535548293546,-0.444658880211101,0.400141103794922,-0.0222588882080892,0.969796057523136,0.911622656378178,False,False,False,False,False,False,False,PP6R3_MOUSE,ENSMUSG00000024908
Pprc1,1.0,1.0,131.94685,14.69999578730343,0.1969463829316944,16.02325963039967,0.13112265,0.6479097328467739,16.29482795,16.42435439,16.36084592,16.3805719,15.7331753,15.53317068,15.76419287,15.64199866,15.70749781,16.61632804,16.10175272,16.13296148,16.19573129,15.90100246,15.57252725,15.87823802,6119,Q6NZN1;Q6NZN1-5;Q6NZN1-2,PPRC1_MOUSE,Pprc1,Peroxisome proliferator-activated receptor gamma coactivator-related protein 1,Q6NZN1,False,0,0.354485942325102,1.03954538253699,0.697015662431047,0.900166408506108,0.0006469879837767,-0.117014690042384,0.568044750169508,0.225515030063562,0.916615608446676,0.179777545422633,0.135745567461477,0.820805007673368,0.478275287567422,0.288602198052926,0.0096483803598574,-0.814030352473431,-0.12897091226154,-0.471500632367485,0.955505276636832,0.0104942627825092,-0.561270094969571,0.123789345242321,-0.218740374863625,0.993333254548369,0.192373866178704,-0.0897694626020853,0.595289977609806,0.25276025750386,0.689942608103901,0.135824498135882,False,False,False,False,False,False,False,PPRC1_MOUSE,ENSMUSG00000055491
Ppt1,0.12609601,0.6536264408767123,124.34889,120.72351926751722,0.1265043967830671,22.69928443705354,0.5731593,1.4242527847975148,22.48376918,22.636053,22.73756095,22.9750485,22.59305442,22.41159654,22.52652127,22.66949129,22.56962071,22.80008331,22.65640257,22.79843698,22.70103635,22.83472944,22.64385415,23.10509026,6120,O88531,PPT1_MOUSE,Ppt1,Palmitoyl-protein thioesterase 1,O88531,False,0,-0.0958444123394699,0.411728463046539,0.157942025353535,0.998401849233378,0.203260997006925,-0.251814424729701,0.255758450656308,0.0019720129633036,0.979679306590636,0.9869391785504,-0.3668560807514,0.140716794634609,-0.113069643058395,0.932999635585135,0.355521538117746,-0.409756450083236,0.0978164253027736,-0.155970012390231,0.99334928102893,0.208636808292115,-0.524798106104934,-0.0172252307189253,-0.27101166841193,0.983897214201648,0.0380377386500325,-0.368828093714703,0.138744781671306,-0.115041656021699,0.900338767953619,0.347454143499082,False,False,False,False,False,False,False,PPT1_MOUSE,ENSMUSG00000028657
Ppt2,0.02056356,0.3769848655086933,126.64112,12.093336234976483,0.1623698817842449,21.89041134284604,0.72553426,1.0557159287343147,21.929355,22.09510783,21.84067584,22.07854278,21.80640207,21.83961253,21.69246855,21.78785971,21.86484733,21.69845293,21.92222468,21.55581731,21.76680932,22.11251714,21.92609641,22.17231675,6121,O35448,PPT2_MOUSE,Ppt2,Lysosomal thioesterase PPT2,O35448,False,0,-0.0195603972130784,0.428229690947718,0.20433464686732,0.997049890936419,0.0705426512079245,0.0016897588739211,0.449479847034718,0.225584802954319,0.756105585480912,0.0485143332150226,-0.232409587522278,0.215380500638518,-0.0085145434418798,0.971451008082276,0.936151303537233,-0.202644887993399,0.245145200167398,0.0212501560869995,0.997054874128771,0.841631943078814,-0.436744234389598,0.0110458537711985,-0.2128491903092,0.987639393923537,0.0607985295030869,-0.457994390476598,-0.010204302315801,-0.234099346396199,0.302846281677209,0.0416345220887748,False,False,False,False,False,False,False,PPT2_MOUSE,ENSMUSG00000015474
Pptc7,0.29203216,0.7270063772631579,127.25938,107.3459817930976,0.1280257637918009,20.10630390615916,0.80731976,1.7868737532467462,20.06116307,20.25507943,19.86037361,19.86411466,20.27658025,19.92517205,19.93420897,19.88211709,20.33783058,20.03830545,19.86091517,20.56462226,20.28964266,20.1767915,20.04122511,20.31831504,6122,Q6NVE9,PPTC7_MOUSE,Pptc7,Protein phosphatase PTC7 homolog,Q6NVE9,False,0,-0.311039362751001,0.322365568044465,0.0056631026467322,0.999350255139347,0.969950335400337,-0.506938140706173,0.126466790089293,-0.19023567530844,0.929101836645453,0.218534613747901,-0.513013349308463,0.120391581487003,-0.19631088391073,0.891352189827843,0.204966693004994,-0.512601243352905,0.120803687442561,-0.195898777955172,0.993297746360544,0.205865097714815,-0.518676451955195,0.114728478840271,-0.201973986557462,0.993343462502128,0.192938932792773,-0.322777674000023,0.310627256795443,-0.0060752086022901,0.971852366359492,0.967764887317575,False,False,False,False,False,False,False,PPTC7_MOUSE,ENSMUSG00000038582
Ppwd1,0.277729,0.7164756858467412,127.45034,50.710879132182704,0.1234985885409076,23.90760420590801,0.61813736,1.7587394818038895,23.90027511,24.11519706,23.89458252,23.85803852,23.94718111,23.85890654,24.05447339,24.37042034,23.94437337,23.69878264,23.66553942,24.05774983,23.66410412,23.78409772,23.61597793,24.1778336,6123,Q8CEC6,PPWD1_MOUSE,Ppwd1,Peptidylprolyl isomerase domain and WD repeat-containing protein 1,Q8CEC6,False,0,-0.418345406792237,0.186901324947694,-0.115722040922272,0.998945115922021,0.425891606591199,-0.202211380305694,0.403035351434237,0.100411985564271,0.963496509153034,0.488391771875716,-0.171103406506123,0.434143325233808,0.131519959363843,0.934857219232721,0.367091088005986,-0.0864893393834222,0.518757392356508,0.216134026486543,0.991877240847917,0.147860259873417,-0.055381365583851,0.54986536615608,0.247242000286114,0.990656697459729,0.101593720019449,-0.271515392070394,0.333731339669536,0.0311079737995712,0.966157247617088,0.828695831781936,False,False,False,False,False,False,False,PPWD1_MOUSE,ENSMUSG00000021713
Pqbp1,0.32194276,0.7507510276779118,128.27438,114.3268124,0.095998931,24.8231506,0.7270582,1.849754810699953,24.66596156,24.97492358,24.8420335,24.61364395,24.79621363,24.64394283,24.7413001,24.76494812,24.7280117,24.87061212,24.74119272,25.05273695,25.02949037,24.85684443,24.6509813,25.13024152,6124,Q91VJ5,PQBP1_MOUSE,Pqbp1,Polyglutamine-binding protein 1,Q91VJ5,False,0,-0.205505655573699,0.280584607327082,0.0375394758766916,0.999236063897323,0.745358751379634,-0.317042854910962,0.169047407989819,-0.0739977234605718,0.965570403279839,0.524354323315543,-0.385793886677067,0.100296376223713,-0.142748755226677,0.90118237798744,0.228386888628906,-0.354582330787654,0.131507932113127,-0.111537199337263,0.994990640546603,0.341705956090445,-0.423333362553759,0.0627569003470219,-0.180288231103368,0.991936227407452,0.13394404576816,-0.311796163216495,0.174294099684285,-0.0687510317661051,0.944550368508695,0.553780151378353,False,False,False,False,False,False,False,PQBP1_MOUSE,ENSMUSG00000031157
Praf2,1.0,1.0,126.12815,62.22914792391032,0.0947682,22.940558666969228,0.19861673,1.4681606151314772,22.55125725,22.66837529,23.27028453,22.78097525,22.80568426,23.48912443,23.36053253,23.02541324,22.97998956,23.07153026,22.64637902,22.64959172,23.06585125,23.05093064,22.86381838,22.89384487,6125,Q9JIG8,PRAF2_MOUSE,Praf2,PRA1 family protein 2,Q9JIG8,False,0,-0.722622946894921,0.0176918727421038,-0.352465537076409,0.996761584642563,0.0604313921939358,-0.389306972602986,0.351007847034039,-0.0191495627844738,0.978292343767527,0.913230006230046,-0.521045618904685,0.21926920073234,-0.150888209086173,0.939150116916389,0.396735026394609,-0.0368414355265776,0.703473384110447,0.333315974291935,0.987719010968792,0.0739477687238545,-0.168580081828276,0.571734737808749,0.201577327990236,0.994328075627481,0.262334842022529,-0.501896056120211,0.238418763516814,-0.131738646301699,0.92965974223066,0.457960773364017,False,False,False,False,False,False,False,PRAF2_MOUSE,ENSMUSG00000031149
Prag1,1.0,1.0,124.51196,114.93682733508211,0.041511086,20.917276356836737,0.11608817,0.9808588131515422,20.96766044,20.96147496,20.88890036,20.95501724,20.72341408,20.86372045,20.86493311,20.88958841,20.90581146,20.94002955,20.96073599,21.0917916,20.92689829,20.88555533,20.86994166,20.95993433,6126,Q571I4,PRAG1_MOUSE,Prag1,Inactive tyrosine-protein kinase PRAG1,Q571I4,False,0,-0.0263912344997903,0.242089705380891,0.10784923544055,0.997691469922451,0.106875516319223,-0.165569374513787,0.102911565366895,-0.0313289045734457,0.970191544879303,0.624484191265271,-0.101559623710152,0.16692131617053,0.0326808462301891,0.958274672691362,0.609748974572711,-0.273418609954337,-0.0049376700736554,-0.139178140013996,0.982825995644782,0.043139047138579,-0.209408859150702,0.0590720807299794,-0.0751683892103614,0.994180564570867,0.249701406667998,-0.070230719136706,0.198250220743976,0.0640097508036348,0.891069376734475,0.323819311141575,False,False,False,False,False,False,False,PRAG1_MOUSE,ENSMUSG00000050271
