sample,Gene,value,group,replicate
A_TP_120_REP_2,Egfr,6.443699863,Anterior,2
A_TP_120_REP_3,Egfr,5.217037044,Anterior,3
A_TP_30_REP_1,Eldr,4.556669435,Anterior,1
A_TP_30_REP_2,Eldr,3.859864123,Anterior,2
A_TP_30_REP_3,Eldr,4.987457415,Anterior,3
A_TP_60_REP_1,Eldr,4.910772808,Anterior,1
A_TP_60_REP_2,Eldr,4.549790982,Anterior,2
A_TP_60_REP_3,Eldr,4.514596927,Anterior,3
A_TP_90_REP_1,Eldr,4.561593558,Anterior,1
A_TP_90_REP_2,Eldr,3.765475299,Anterior,2
A_TP_90_REP_3,Eldr,4.378474328,Anterior,3
A_TP_120_REP_1,Eldr,5.584683473,Anterior,1
A_TP_120_REP_2,Eldr,4.371363074,Anterior,2
A_TP_120_REP_3,Eldr,4.338324371,Anterior,3
A_TP_30_REP_1,Fbxo48,1.051750439,Anterior,1
A_TP_30_REP_2,Fbxo48,2.042558596,Anterior,2
A_TP_60_REP_1,Fbxo48,2.709115706,Anterior,1
A_TP_60_REP_2,Fbxo48,4.319938871,Anterior,2
A_TP_60_REP_3,Fbxo48,1.867657814,Anterior,3
A_TP_90_REP_2,Fbxo48,2.867841089,Anterior,2
A_TP_90_REP_3,Fbxo48,3.751284618,Anterior,3
A_TP_120_REP_2,Fbxo48,1.026229427,Anterior,2
A_TP_120_REP_3,Fbxo48,2.960986794,Anterior,3
A_TP_30_REP_1,Plek,5.384590567,Anterior,1
A_TP_30_REP_2,Plek,6.498777115,Anterior,2
A_TP_30_REP_3,Plek,5.764500201,Anterior,3
A_TP_60_REP_1,Plek,6.217123936,Anterior,1
A_TP_60_REP_2,Plek,5.518659608,Anterior,2
A_TP_60_REP_3,Plek,6.126896537,Anterior,3
A_TP_90_REP_1,Plek,5.981613772,Anterior,1
A_TP_90_REP_2,Plek,5.277922236,Anterior,2
A_TP_90_REP_3,Plek,6.017883334,Anterior,3
A_TP_120_REP_1,Plek,5.878596098,Anterior,1
A_TP_120_REP_2,Plek,5.094836352,Anterior,2
A_TP_120_REP_3,Plek,6.057524989,Anterior,3
A_TP_30_REP_1,Cnrip1,4.556669435,Anterior,1
A_TP_30_REP_2,Cnrip1,4.140671851,Anterior,2
A_TP_30_REP_3,Cnrip1,4.200280807,Anterior,3
A_TP_60_REP_1,Cnrip1,4.533365757,Anterior,1
A_TP_60_REP_2,Cnrip1,4.189640752,Anterior,2
A_TP_60_REP_3,Cnrip1,4.187536231,Anterior,3
A_TP_90_REP_1,Cnrip1,4.254858662,Anterior,1
A_TP_90_REP_2,Cnrip1,5.623452878,Anterior,2
A_TP_90_REP_3,Cnrip1,4.851294798,Anterior,3
A_TP_120_REP_1,Cnrip1,4.81301305,Anterior,1
A_TP_120_REP_2,Cnrip1,4.371363074,Anterior,2
A_TP_120_REP_3,Cnrip1,3.865238612,Anterior,3
A_TP_30_REP_1,Ppp3r1,6.592470161,Anterior,1
A_TP_30_REP_2,Ppp3r1,6.986753641,Anterior,2
A_TP_30_REP_3,Ppp3r1,7.226547175,Anterior,3
A_TP_60_REP_1,Ppp3r1,6.440582002,Anterior,1
A_TP_60_REP_2,Ppp3r1,7.082488275,Anterior,2
A_TP_60_REP_3,Ppp3r1,7.095729925,Anterior,3
A_TP_90_REP_1,Ppp3r1,7.753795581,Anterior,1
A_TP_90_REP_2,Ppp3r1,7.632204374,Anterior,2
A_TP_90_REP_3,Ppp3r1,7.094478707,Anterior,3
A_TP_120_REP_1,Ppp3r1,6.749973736,Anterior,1
A_TP_120_REP_2,Ppp3r1,6.792980149,Anterior,2
A_TP_120_REP_3,Ppp3r1,6.996417251,Anterior,3
A_TP_30_REP_1,Wdr92,5.22818305,Anterior,1
A_TP_30_REP_2,Wdr92,4.961513738,Anterior,2
A_TP_30_REP_3,Wdr92,5.208605155,Anterior,3
A_TP_60_REP_1,Wdr92,4.975705328,Anterior,1
A_TP_60_REP_2,Wdr92,5.571941377,Anterior,2
A_TP_60_REP_3,Wdr92,5.605527901,Anterior,3
A_TP_90_REP_1,Wdr92,4.978626209,Anterior,1
A_TP_90_REP_2,Wdr92,5.796949967,Anterior,2
A_TP_90_REP_3,Wdr92,5.023808768,Anterior,3
A_TP_120_REP_1,Wdr92,5.143204431,Anterior,1
A_TP_120_REP_2,Wdr92,4.441874195,Anterior,2
A_TP_120_REP_3,Wdr92,3.973080511,Anterior,3
A_TP_30_REP_1,Pno1,8.436794936,Anterior,1
A_TP_30_REP_2,Pno1,8.226203004,Anterior,2
A_TP_30_REP_3,Pno1,8.612888877,Anterior,3
A_TP_60_REP_1,Pno1,8.479352054,Anterior,1
A_TP_60_REP_2,Pno1,8.383186417,Anterior,2
A_TP_60_REP_3,Pno1,8.621220371,Anterior,3
A_TP_90_REP_1,Pno1,8.780437767,Anterior,1
A_TP_90_REP_2,Pno1,8.658861505,Anterior,2
A_TP_90_REP_3,Pno1,8.386541992,Anterior,3
A_TP_120_REP_1,Pno1,8.420323938,Anterior,1
A_TP_120_REP_2,Pno1,8.74535409,Anterior,2
A_TP_120_REP_3,Pno1,8.457951792,Anterior,3
A_TP_30_REP_1,C1d,7.568759264,Anterior,1
A_TP_30_REP_2,C1d,6.986753641,Anterior,2
A_TP_30_REP_3,C1d,7.370946832,Anterior,3
A_TP_60_REP_1,C1d,7.311679311,Anterior,1
A_TP_60_REP_2,C1d,7.508591767,Anterior,2
A_TP_60_REP_3,C1d,7.51685033,Anterior,3
A_TP_90_REP_1,C1d,7.55127459,Anterior,1
A_TP_90_REP_2,C1d,7.763480494,Anterior,2
A_TP_90_REP_3,C1d,7.604328923,Anterior,3
A_TP_120_REP_1,C1d,7.476696455,Anterior,1
A_TP_120_REP_2,C1d,7.400405322,Anterior,2
A_TP_120_REP_3,C1d,7.560421466,Anterior,3
A_TP_30_REP_1,Etaa1,8.536053025,Anterior,1
A_TP_30_REP_2,Etaa1,7.850636693,Anterior,2
A_TP_30_REP_3,Etaa1,8.21781002,Anterior,3
A_TP_60_REP_1,Etaa1,8.79485954,Anterior,1
A_TP_60_REP_2,Etaa1,8.462921708,Anterior,2
A_TP_60_REP_3,Etaa1,8.152210808,Anterior,3
A_TP_90_REP_1,Etaa1,8.607209274,Anterior,1
A_TP_90_REP_2,Etaa1,8.23499291,Anterior,2
A_TP_90_REP_3,Etaa1,8.24027528,Anterior,3
A_TP_120_REP_1,Etaa1,8.605765013,Anterior,1
A_TP_120_REP_2,Etaa1,8.11788912,Anterior,2
A_TP_120_REP_3,Etaa1,8.381722994,Anterior,3
A_TP_30_REP_1,Etaa1os,5.49168594,Anterior,1
A_TP_30_REP_2,Etaa1os,4.513382479,Anterior,2
A_TP_30_REP_3,Etaa1os,4.512827465,Anterior,3
A_TP_60_REP_1,Etaa1os,5.313770055,Anterior,1
A_TP_60_REP_2,Etaa1os,4.549790982,Anterior,2
A_TP_60_REP_3,Etaa1os,5.035305216,Anterior,3
A_TP_90_REP_1,Etaa1os,3.156239957,Anterior,1
A_TP_90_REP_2,Etaa1os,5.426202082,Anterior,2
A_TP_90_REP_3,Etaa1os,6.439584411,Anterior,3
A_TP_120_REP_1,Etaa1os,3.950345441,Anterior,1
A_TP_120_REP_2,Etaa1os,3.955472733,Anterior,2
A_TP_120_REP_3,Etaa1os,2.7345405,Anterior,3
A_TP_30_REP_1,Meis1,8.613192228,Anterior,1
A_TP_30_REP_2,Meis1,7.969129833,Anterior,2
A_TP_30_REP_3,Meis1,8.336226586,Anterior,3
A_TP_60_REP_1,Meis1,8.398772882,Anterior,1
A_TP_60_REP_2,Meis1,8.282894515,Anterior,2
A_TP_60_REP_3,Meis1,8.486507221,Anterior,3
A_TP_90_REP_1,Meis1,8.193404424,Anterior,1
A_TP_90_REP_2,Meis1,8.396540806,Anterior,2
A_TP_90_REP_3,Meis1,8.274843791,Anterior,3
A_TP_120_REP_1,Meis1,8.309629481,Anterior,1
A_TP_120_REP_2,Meis1,8.285440499,Anterior,2
A_TP_120_REP_3,Meis1,7.827938338,Anterior,3
A_TP_30_REP_1,Spred2,8.409737856,Anterior,1
A_TP_30_REP_2,Spred2,8.246105196,Anterior,2
A_TP_30_REP_3,Spred2,8.3736331,Anterior,3
A_TP_60_REP_1,Spred2,8.490504577,Anterior,1
A_TP_60_REP_2,Spred2,7.952110764,Anterior,2
A_TP_60_REP_3,Spred2,8.191965221,Anterior,3
A_TP_90_REP_1,Spred2,8.040710389,Anterior,1
A_TP_90_REP_2,Spred2,8.449497393,Anterior,2
A_TP_90_REP_3,Spred2,8.267996036,Anterior,3
A_TP_120_REP_1,Spred2,8.116459883,Anterior,1
A_TP_120_REP_2,Spred2,7.826544351,Anterior,2
A_TP_120_REP_3,Spred2,8.525933923,Anterior,3
A_TP_30_REP_1,Actr2,9.248740369,Anterior,1
A_TP_30_REP_2,Actr2,9.251132652,Anterior,2
A_TP_30_REP_3,Actr2,9.175597066,Anterior,3
A_TP_60_REP_1,Actr2,9.363654782,Anterior,1
A_TP_60_REP_2,Actr2,9.28057662,Anterior,2
A_TP_60_REP_3,Actr2,9.110448786,Anterior,3
A_TP_90_REP_1,Actr2,9.267046599,Anterior,1
A_TP_90_REP_2,Actr2,8.99202457,Anterior,2
A_TP_90_REP_3,Actr2,9.173388187,Anterior,3
A_TP_120_REP_1,Actr2,9.231305949,Anterior,1
A_TP_120_REP_2,Actr2,9.109886396,Anterior,2
A_TP_120_REP_3,Actr2,8.968504163,Anterior,3
A_TP_30_REP_1,Rab1a,9.750842531,Anterior,1
A_TP_30_REP_2,Rab1a,9.909719989,Anterior,2
A_TP_30_REP_3,Rab1a,9.929617301,Anterior,3
A_TP_60_REP_1,Rab1a,9.844115025,Anterior,1
A_TP_60_REP_2,Rab1a,9.929988654,Anterior,2
A_TP_60_REP_3,Rab1a,9.832462785,Anterior,3
A_TP_90_REP_1,Rab1a,9.575736821,Anterior,1
A_TP_90_REP_2,Rab1a,9.587900907,Anterior,2
A_TP_90_REP_3,Rab1a,9.798486669,Anterior,3
A_TP_120_REP_1,Rab1a,9.966442597,Anterior,1
A_TP_120_REP_2,Rab1a,9.846348843,Anterior,2
A_TP_120_REP_3,Rab1a,9.856994942,Anterior,3
A_TP_30_REP_1,Cep68,6.855686556,Anterior,1
A_TP_30_REP_2,Cep68,7.36900492,Anterior,2
A_TP_30_REP_3,Cep68,7.818665366,Anterior,3
A_TP_60_REP_1,Cep68,7.868184829,Anterior,1
A_TP_60_REP_2,Cep68,7.118748009,Anterior,2
A_TP_60_REP_3,Cep68,7.6127257,Anterior,3
A_TP_90_REP_1,Cep68,7.070655764,Anterior,1
A_TP_90_REP_2,Cep68,7.34600667,Anterior,2
A_TP_90_REP_3,Cep68,7.491279705,Anterior,3
A_TP_120_REP_1,Cep68,7.589295644,Anterior,1
A_TP_120_REP_2,Cep68,7.231547358,Anterior,2
A_TP_120_REP_3,Cep68,6.805385425,Anterior,3
A_TP_30_REP_1,Slc1a4,5.743599384,Anterior,1
A_TP_30_REP_2,Slc1a4,5.986299497,Anterior,2
A_TP_30_REP_3,Slc1a4,6.063778062,Anterior,3
A_TP_60_REP_1,Slc1a4,5.952596304,Anterior,1
A_TP_60_REP_2,Slc1a4,5.93938792,Anterior,2
A_TP_60_REP_3,Slc1a4,5.857035963,Anterior,3
A_TP_90_REP_1,Slc1a4,5.565581106,Anterior,1
A_TP_90_REP_2,Slc1a4,5.560652149,Anterior,2
A_TP_90_REP_3,Slc1a4,5.898814755,Anterior,3
A_TP_120_REP_1,Slc1a4,5.283701091,Anterior,1
A_TP_120_REP_2,Slc1a4,5.542708358,Anterior,2
A_TP_120_REP_3,Slc1a4,5.172484017,Anterior,3
A_TP_30_REP_1,Sertad2,6.842257537,Anterior,1
A_TP_30_REP_2,Sertad2,6.009773122,Anterior,2
A_TP_30_REP_3,Sertad2,6.326123948,Anterior,3
A_TP_60_REP_1,Sertad2,6.634025797,Anterior,1
A_TP_60_REP_2,Sertad2,5.463334318,Anterior,2
A_TP_60_REP_3,Sertad2,6.294525929,Anterior,3
A_TP_90_REP_1,Sertad2,6.403833409,Anterior,1
A_TP_90_REP_2,Sertad2,6.177854513,Anterior,2
A_TP_90_REP_3,Sertad2,6.338623416,Anterior,3
A_TP_120_REP_1,Sertad2,6.484773423,Anterior,1
A_TP_120_REP_2,Sertad2,5.981890449,Anterior,2
A_TP_120_REP_3,Sertad2,6.175103768,Anterior,3
A_TP_30_REP_1,Aftph,6.639811101,Anterior,1
A_TP_30_REP_2,Aftph,7.033310642,Anterior,2
A_TP_30_REP_3,Aftph,7.142359938,Anterior,3
A_TP_60_REP_1,Aftph,7.397127084,Anterior,1
A_TP_60_REP_2,Aftph,7.481000604,Anterior,2
A_TP_60_REP_3,Aftph,7.380134321,Anterior,3
A_TP_90_REP_1,Aftph,6.667238973,Anterior,1
A_TP_90_REP_2,Aftph,7.012281522,Anterior,2
A_TP_90_REP_3,Aftph,7.078912453,Anterior,3
A_TP_120_REP_1,Aftph,6.84375932,Anterior,1
A_TP_120_REP_2,Aftph,6.723915102,Anterior,2
A_TP_120_REP_3,Aftph,7.095199456,Anterior,3
A_TP_30_REP_1,Lgalsl,6.815018575,Anterior,1
A_TP_30_REP_2,Lgalsl,6.377705991,Anterior,2
A_TP_30_REP_3,Lgalsl,6.578855822,Anterior,3
A_TP_60_REP_1,Lgalsl,6.613769188,Anterior,1
A_TP_60_REP_2,Lgalsl,6.906998283,Anterior,2
A_TP_60_REP_3,Lgalsl,6.97179212,Anterior,3
A_TP_90_REP_1,Lgalsl,7.141689624,Anterior,1
A_TP_90_REP_2,Lgalsl,7.327264317,Anterior,2
A_TP_90_REP_3,Lgalsl,6.51092317,Anterior,3
A_TP_120_REP_1,Lgalsl,7.203535533,Anterior,1
A_TP_120_REP_2,Lgalsl,7.24146524,Anterior,2
A_TP_120_REP_3,Lgalsl,6.699462096,Anterior,3
A_TP_30_REP_1,Peli1,8.476452257,Anterior,1
A_TP_30_REP_2,Peli1,8.440008781,Anterior,2
A_TP_30_REP_3,Peli1,8.368348327,Anterior,3
A_TP_60_REP_1,Peli1,8.886359317,Anterior,1
A_TP_60_REP_2,Peli1,8.538480013,Anterior,2
A_TP_60_REP_3,Peli1,8.421105954,Anterior,3
A_TP_90_REP_1,Peli1,8.696421965,Anterior,1
A_TP_90_REP_2,Peli1,8.475264138,Anterior,2
A_TP_90_REP_3,Peli1,8.632956117,Anterior,3
A_TP_120_REP_1,Peli1,8.487246703,Anterior,1
A_TP_120_REP_2,Peli1,8.409386793,Anterior,2
A_TP_120_REP_3,Peli1,8.48097028,Anterior,3
A_TP_30_REP_1,Vps54,6.730072954,Anterior,1
A_TP_30_REP_2,Vps54,6.640855821,Anterior,2
A_TP_30_REP_3,Vps54,6.701601148,Anterior,3
A_TP_60_REP_1,Vps54,6.65400192,Anterior,1
A_TP_60_REP_2,Vps54,6.683152991,Anterior,2
A_TP_60_REP_3,Vps54,6.732181019,Anterior,3
A_TP_90_REP_1,Vps54,6.532756841,Anterior,1
A_TP_90_REP_2,Vps54,6.512479493,Anterior,2
A_TP_90_REP_3,Vps54,6.939344457,Anterior,3
A_TP_120_REP_1,Vps54,7.093287049,Anterior,1
A_TP_120_REP_2,Vps54,6.477661338,Anterior,2
A_TP_120_REP_3,Vps54,6.618739047,Anterior,3
A_TP_30_REP_1,Ugp2,7.996113731,Anterior,1
A_TP_30_REP_2,Ugp2,7.618419686,Anterior,2
A_TP_30_REP_3,Ugp2,7.760683472,Anterior,3
A_TP_60_REP_1,Ugp2,7.714967141,Anterior,1
A_TP_60_REP_2,Ugp2,8.250578307,Anterior,2
A_TP_60_REP_3,Ugp2,8.003752546,Anterior,3
A_TP_90_REP_1,Ugp2,7.699895468,Anterior,1
A_TP_90_REP_2,Ugp2,7.870917233,Anterior,2
A_TP_90_REP_3,Ugp2,7.867033762,Anterior,3
A_TP_120_REP_1,Ugp2,7.893367806,Anterior,1
A_TP_120_REP_2,Ugp2,7.598611843,Anterior,2
A_TP_120_REP_3,Ugp2,7.918404196,Anterior,3
A_TP_30_REP_1,Mdh1,8.879562066,Anterior,1
A_TP_30_REP_2,Mdh1,9.243727384,Anterior,2
A_TP_30_REP_3,Mdh1,9.123222045,Anterior,3
A_TP_60_REP_1,Mdh1,8.968417502,Anterior,1
A_TP_60_REP_2,Mdh1,9.21509617,Anterior,2
A_TP_60_REP_3,Mdh1,9.261326034,Anterior,3
A_TP_90_REP_1,Mdh1,9.311369758,Anterior,1
A_TP_90_REP_2,Mdh1,9.26742492,Anterior,2
A_TP_90_REP_3,Mdh1,8.943452511,Anterior,3
A_TP_120_REP_1,Mdh1,9.399034468,Anterior,1
A_TP_120_REP_2,Mdh1,9.318694124,Anterior,2
A_TP_120_REP_3,Mdh1,9.472073239,Anterior,3
A_TP_30_REP_1,Wdpcp,4.489341996,Anterior,1
A_TP_30_REP_2,Wdpcp,4.577622449,Anterior,2
A_TP_30_REP_3,Wdpcp,4.168200859,Anterior,3
A_TP_60_REP_1,Wdpcp,3.750951154,Anterior,1
A_TP_60_REP_2,Wdpcp,2.153654575,Anterior,2
A_TP_60_REP_3,Wdpcp,4.078642077,Anterior,3
A_TP_90_REP_1,Wdpcp,3.328513476,Anterior,1
A_TP_90_REP_2,Wdpcp,3.52350337,Anterior,2
A_TP_90_REP_3,Wdpcp,3.827782605,Anterior,3
A_TP_120_REP_1,Wdpcp,4.717138665,Anterior,1
A_TP_120_REP_2,Wdpcp,4.219075756,Anterior,2
A_TP_120_REP_3,Wdpcp,4.255312132,Anterior,3
A_TP_30_REP_1,Otx1,4.905551943,Anterior,1
A_TP_30_REP_2,Otx1,4.053004934,Anterior,2
A_TP_30_REP_3,Otx1,4.292450587,Anterior,3
A_TP_60_REP_1,Otx1,3.594359138,Anterior,1
A_TP_60_REP_2,Otx1,4.922247691,Anterior,2
A_TP_60_REP_3,Otx1,4.239048539,Anterior,3
A_TP_90_REP_1,Otx1,3.864792923,Anterior,1
A_TP_90_REP_2,Otx1,3.52350337,Anterior,2
A_TP_90_REP_3,Otx1,4.03558712,Anterior,3
A_TP_120_REP_1,Otx1,4.50385902,Anterior,1
A_TP_120_REP_2,Otx1,4.634823711,Anterior,2
A_TP_120_REP_3,Otx1,4.693992409,Anterior,3
A_TP_30_REP_1,Ehbp1,7.560582179,Anterior,1
A_TP_30_REP_2,Ehbp1,7.728624153,Anterior,2
A_TP_30_REP_3,Ehbp1,8.16595726,Anterior,3
A_TP_60_REP_1,Ehbp1,7.666622097,Anterior,1
A_TP_60_REP_2,Ehbp1,7.494862144,Anterior,2
A_TP_60_REP_3,Ehbp1,7.838246372,Anterior,3
A_TP_90_REP_1,Ehbp1,7.938022671,Anterior,1
A_TP_90_REP_2,Ehbp1,8.245013321,Anterior,2
A_TP_90_REP_3,Ehbp1,7.657696283,Anterior,3
A_TP_120_REP_1,Ehbp1,7.957711118,Anterior,1
A_TP_120_REP_2,Ehbp1,7.702788098,Anterior,2
A_TP_120_REP_3,Ehbp1,7.945135879,Anterior,3
A_TP_30_REP_1,Tmem17,5.800258557,Anterior,1
A_TP_30_REP_2,Tmem17,6.009773122,Anterior,2
A_TP_30_REP_3,Tmem17,6.028475335,Anterior,3
A_TP_60_REP_1,Tmem17,5.313770055,Anterior,1
A_TP_60_REP_2,Tmem17,6.231989182,Anterior,2
A_TP_60_REP_3,Tmem17,6.167344884,Anterior,3
A_TP_90_REP_1,Tmem17,5.565581106,Anterior,1
A_TP_90_REP_2,Tmem17,4.71143319,Anterior,2
A_TP_90_REP_3,Tmem17,6.271735584,Anterior,3
A_TP_120_REP_1,Tmem17,6.00577577,Anterior,1
A_TP_120_REP_2,Tmem17,6.280128148,Anterior,2
A_TP_120_REP_3,Tmem17,6.497555242,Anterior,3
A_TP_30_REP_1,B3gnt2,5.143123756,Anterior,1
A_TP_30_REP_2,B3gnt2,6.100025098,Anterior,2
A_TP_30_REP_3,B3gnt2,5.742882131,Anterior,3
A_TP_60_REP_1,B3gnt2,5.707018513,Anterior,1
A_TP_60_REP_2,B3gnt2,5.345880759,Anterior,2
A_TP_60_REP_3,B3gnt2,5.663235873,Anterior,3
A_TP_90_REP_1,B3gnt2,5.494992662,Anterior,1
A_TP_90_REP_2,B3gnt2,6.373236805,Anterior,2
A_TP_90_REP_3,B3gnt2,5.317072883,Anterior,3
A_TP_120_REP_1,B3gnt2,5.215162367,Anterior,1
A_TP_120_REP_2,B3gnt2,6.2010182,Anterior,2
A_TP_120_REP_3,B3gnt2,5.846861781,Anterior,3
A_TP_30_REP_1,Commd1,7.568759264,Anterior,1
A_TP_30_REP_2,Commd1,7.111336294,Anterior,2
A_TP_30_REP_3,Commd1,7.446448661,Anterior,3
A_TP_60_REP_1,Commd1,7.63681783,Anterior,1
A_TP_60_REP_2,Commd1,7.804098795,Anterior,2
A_TP_60_REP_3,Commd1,7.402898334,Anterior,3
A_TP_90_REP_1,Commd1,7.594117071,Anterior,1
A_TP_90_REP_2,Commd1,7.30827527,Anterior,2
A_TP_90_REP_3,Commd1,7.543250683,Anterior,3
A_TP_120_REP_1,Commd1,7.386076706,Anterior,1
A_TP_120_REP_2,Commd1,7.435388965,Anterior,2
A_TP_120_REP_3,Commd1,7.376253193,Anterior,3
A_TP_30_REP_1,Zrsr1,6.509943763,Anterior,1
A_TP_30_REP_2,Zrsr1,6.100025098,Anterior,2
A_TP_30_REP_3,Zrsr1,6.403945216,Anterior,3
A_TP_60_REP_1,Zrsr1,6.417395296,Anterior,1
A_TP_60_REP_2,Zrsr1,6.296724218,Anterior,2
A_TP_60_REP_3,Zrsr1,6.540190362,Anterior,3
A_TP_90_REP_1,Zrsr1,5.929035812,Anterior,1
A_TP_90_REP_2,Zrsr1,6.964566015,Anterior,2
A_TP_90_REP_3,Zrsr1,6.017883334,Anterior,3
A_TP_120_REP_1,Zrsr1,6.265063307,Anterior,1
A_TP_120_REP_2,Zrsr1,6.391209918,Anterior,2
A_TP_120_REP_3,Zrsr1,5.902480891,Anterior,3
A_TP_30_REP_1,Cct4,9.841374402,Anterior,1
A_TP_30_REP_2,Cct4,9.732359635,Anterior,2
A_TP_30_REP_3,Cct4,9.867917034,Anterior,3
A_TP_60_REP_1,Cct4,9.817792631,Anterior,1
A_TP_60_REP_2,Cct4,9.790846516,Anterior,2
A_TP_60_REP_3,Cct4,9.816655271,Anterior,3
A_TP_90_REP_1,Cct4,9.644610198,Anterior,1
A_TP_90_REP_2,Cct4,9.477491835,Anterior,2
A_TP_90_REP_3,Cct4,9.75507099,Anterior,3
A_TP_120_REP_1,Cct4,10.0226699,Anterior,1
A_TP_120_REP_2,Cct4,9.697585162,Anterior,2
A_TP_120_REP_3,Cct4,9.924038423,Anterior,3
A_TP_30_REP_1,Fam161a,2.403860574,Anterior,1
A_TP_30_REP_2,Fam161a,2.367279785,Anterior,2
A_TP_30_REP_3,Fam161a,3.622813348,Anterior,3
A_TP_60_REP_1,Fam161a,3.218596843,Anterior,1
A_TP_60_REP_3,Fam161a,2.799323923,Anterior,3
A_TP_90_REP_1,Fam161a,2.134929468,Anterior,1
A_TP_90_REP_2,Fam161a,3.972632576,Anterior,2
A_TP_90_REP_3,Fam161a,3.180537388,Anterior,3
A_TP_120_REP_1,Fam161a,3.040776928,Anterior,1
A_TP_120_REP_2,Fam161a,3.632691292,Anterior,2
A_TP_120_REP_3,Fam161a,2.960986794,Anterior,3
A_TP_30_REP_2,Gm12059,4.223315388,Anterior,2
A_TP_30_REP_3,Gm12059,2.213580671,Anterior,3
A_TP_60_REP_1,Gm12059,3.418677379,Anterior,1
A_TP_60_REP_2,Gm12059,1.446133133,Anterior,2
A_TP_60_REP_3,Gm12059,3.161595697,Anterior,3
A_TP_90_REP_1,Gm12059,2.46541957,Anterior,1
A_TP_90_REP_2,Gm12059,2.867841089,Anterior,2
A_TP_90_REP_3,Gm12059,1.67804497,Anterior,3
A_TP_120_REP_2,Gm12059,3.045593215,Anterior,2
A_TP_120_REP_3,Gm12059,2.7345405,Anterior,3
A_TP_30_REP_1,Xpo1,8.931215539,Anterior,1
A_TP_30_REP_2,Xpo1,9.149126015,Anterior,2
A_TP_30_REP_3,Xpo1,9.137789867,Anterior,3
A_TP_60_REP_1,Xpo1,9.200054923,Anterior,1
A_TP_60_REP_2,Xpo1,9.119914136,Anterior,2
A_TP_60_REP_3,Xpo1,9.068349423,Anterior,3
A_TP_90_REP_1,Xpo1,9.125269809,Anterior,1
A_TP_90_REP_2,Xpo1,9.257559497,Anterior,2
A_TP_90_REP_3,Xpo1,9.051079184,Anterior,3
A_TP_120_REP_1,Xpo1,9.066011788,Anterior,1
A_TP_120_REP_2,Xpo1,8.591012016,Anterior,2
A_TP_120_REP_3,Xpo1,9.157527203,Anterior,3
A_TP_30_REP_1,Usp34,10.57026339,Anterior,1
A_TP_30_REP_2,Usp34,9.995993123,Anterior,2
A_TP_30_REP_3,Usp34,10.19738085,Anterior,3
A_TP_60_REP_1,Usp34,10.20222363,Anterior,1
A_TP_60_REP_2,Usp34,9.960278347,Anterior,2
A_TP_60_REP_3,Usp34,9.999530709,Anterior,3
A_TP_90_REP_1,Usp34,9.960049122,Anterior,1
A_TP_90_REP_2,Usp34,10.15374123,Anterior,2
A_TP_90_REP_3,Usp34,9.962278516,Anterior,3
A_TP_120_REP_1,Usp34,9.678992462,Anterior,1
A_TP_120_REP_2,Usp34,10.02348317,Anterior,2
A_TP_120_REP_3,Usp34,10.02928684,Anterior,3
A_TP_30_REP_1,Ahsa2,7.280940304,Anterior,1
A_TP_30_REP_2,Ahsa2,7.439842946,Anterior,2
A_TP_30_REP_3,Ahsa2,7.717001292,Anterior,3
A_TP_60_REP_1,Ahsa2,7.543522458,Anterior,1
A_TP_60_REP_2,Ahsa2,7.56223981,Anterior,2
A_TP_60_REP_3,Ahsa2,7.829870998,Anterior,3
A_TP_90_REP_1,Ahsa2,7.516060335,Anterior,1
A_TP_90_REP_2,Ahsa2,7.470798396,Anterior,2
A_TP_90_REP_3,Ahsa2,7.565761272,Anterior,3
A_TP_120_REP_1,Ahsa2,7.491261414,Anterior,1
A_TP_120_REP_2,Ahsa2,7.426722262,Anterior,2
A_TP_120_REP_3,Ahsa2,7.516536252,Anterior,3
A_TP_30_REP_1,Selenok-ps1,2.403860574,Anterior,1
A_TP_30_REP_2,Selenok-ps1,2.855892113,Anterior,2
A_TP_30_REP_3,Selenok-ps1,2.213580671,Anterior,3
A_TP_60_REP_1,Selenok-ps1,1.914412795,Anterior,1
A_TP_60_REP_2,Selenok-ps1,4.189640752,Anterior,2
A_TP_60_REP_3,Selenok-ps1,2.494785126,Anterior,3
A_TP_90_REP_3,Selenok-ps1,1.975723236,Anterior,3
A_TP_120_REP_1,Selenok-ps1,1.489201377,Anterior,1
A_TP_120_REP_2,Selenok-ps1,2.628416973,Anterior,2
A_TP_30_REP_1,0610010F05Rik,5.743599384,Anterior,1
A_TP_30_REP_2,0610010F05Rik,4.809305259,Anterior,2
A_TP_30_REP_3,0610010F05Rik,5.093750413,Anterior,3
A_TP_60_REP_1,0610010F05Rik,4.44440379,Anterior,1
A_TP_60_REP_2,0610010F05Rik,4.439437637,Anterior,2
A_TP_60_REP_3,0610010F05Rik,5.439301996,Anterior,3
A_TP_90_REP_1,0610010F05Rik,5.029458519,Anterior,1
A_TP_90_REP_2,0610010F05Rik,4.82266825,Anterior,2
A_TP_90_REP_3,0610010F05Rik,4.326691855,Anterior,3
A_TP_120_REP_1,0610010F05Rik,4.50385902,Anterior,1
A_TP_120_REP_2,0610010F05Rik,5.883984344,Anterior,2
A_TP_120_REP_3,0610010F05Rik,4.814871065,Anterior,3
A_TP_30_REP_1,Pex13,6.329217337,Anterior,1
A_TP_30_REP_2,Pex13,6.75637743,Anterior,2
