ID,Unnamed: 0,P_VALUE,Q_VALUE,PERIOD,LAG,AMPLITUDE,OFFSET,MEAN_PERIODICITY,SCATTER,TP_30_REP_1,TP_30_REP_2,TP_30_REP_3,TP_60_REP_1,TP_60_REP_2,TP_60_REP_3,TP_90_REP_1,TP_90_REP_2,TP_90_REP_3,TP_120_REP_1,TP_120_REP_2,TP_120_REP_3,Ensembl_ID
Gm19938,0,1.0,1.0,128.74579,79.91306175,0.657553048,2.555438087,0.22202437,0.765104291,,1.487561658,1.779433,3.224675723,4.051885395,3.004053629,1.713088689,4.22916793,1.782603872,,2.53999097,2.919157383,ENSMUSG00000102331
Sox17,1,0.924022477,1.0,132.46782,40.05752563,0.433831661,7.657711987,0.26637873,1.177045644,7.536968866,8.614986792,8.091039715,7.677325315,7.894245908,7.744001316,7.463146184,7.923237642,6.985090344,6.895998122,8.03087502,6.896668522,ENSMUSG00000025902
Mrpl15,2,0.09114361,0.614829761,131.43384,94.13255245,0.240828966,8.151470707,0.73171455,1.07401419,7.965109125,7.54063425,8.18649825,8.544292171,8.055067101,7.965951615,8.440247269,8.216087332,8.500598632,8.280118942,8.342631927,8.07456281,ENSMUSG00000033845
Lypla1,3,0.98069409,1.0,128.07945,16.30758238,0.033456967,7.986493492,0.7421324,6.734953572,8.312597042,7.987507017,7.737918859,7.993123756,7.985794018,7.911965452,8.124078067,8.017497102,7.728602752,8.125614558,7.727473902,8.143162798,ENSMUSG00000025903
Tcea1,4,0.43125489,0.965993811,129.71233,14.45105051,0.157760942,9.333669943,0.5655931,1.714156088,9.640612721,9.646004169,9.147351462,9.40165314,8.862512826,9.331745355,9.061228265,9.437600282,9.237915082,9.533631478,9.291353509,9.272785956,ENSMUSG00000033813
Atp6v1h,6,0.76965529,1.0,126.01855,38.1073019,0.104590391,7.738156152,0.5273836,2.730616918,7.66688057,8.272847991,7.480609253,7.448247036,8.071877843,7.921640404,7.70289588,7.704536824,7.455272138,7.518911713,7.714300814,7.88059066,ENSMUSG00000033793
Oprk1,7,0.763938832,1.0,128.62517,79.83819195,0.492518667,1.710704212,0.3078804,0.61534417,1.55797303,1.642713189,1.779433,,,1.66027707,2.474368535,1.899743162,3.05682578,,1.768894362,0.629476465,ENSMUSG00000025905
Rb1cc1,8,1.0,1.0,130.75067,110.290963,0.034528992,7.987723806,0.20148693,7.00005319,8.276865994,7.772578201,7.802231932,8.195662954,7.894245908,7.895694938,7.908423231,8.312203379,7.70348549,8.29093156,7.864954634,7.933198221,ENSMUSG00000025907
4732440D04Rik,9,1.0,1.0,127.6364,40.62792742,0.204750499,3.25972683,0.1471492,2.91046866,,3.370040186,3.187404756,3.843681057,2.854865393,3.911214062,4.704031977,2.349705361,1.782603872,2.775346848,4.118849938,2.919157383,ENSMUSG00000090031
Pcmtd1,11,0.64738116,1.0,127.67784,58.92962269,0.057647662,8.059222359,0.5723353,2.239097684,8.373072966,7.890185519,7.843567827,8.387692803,8.003426612,8.214444409,7.908423231,8.20277408,7.986343821,7.846613129,8.157937797,8.089125957,ENSMUSG00000051285
Gm26901,12,1.0,1.0,130.85536,116.627155,0.244733604,3.994315192,0.15246795,1.038282174,4.35360466,3.456263155,2.337669373,3.843681057,4.860695682,4.058801229,3.874966092,4.425325493,2.220546216,4.861099256,4.502797855,5.316046111,ENSMUSG00000097797
Rrs1,14,0.032041,0.455829693,129.96484,26.8899115,0.313959499,7.890824608,0.7429409,0.886167399,8.020174496,8.674654683,7.932458259,8.05330304,7.691631031,7.801025048,7.305831737,7.534295594,7.870762189,7.816996357,7.962884725,7.747376456,ENSMUSG00000061024
Adhfe1,15,0.203625525,0.754405851,126.28329,44.2169406,0.696986978,2.426605193,0.41913038,0.698677033,,2.529991206,3.052891767,,4.512243325,2.551328359,,1.242287748,1.782603872,,2.65476525,1.401090044,ENSMUSG00000025911
2610203C22Rik,16,0.17909824,0.726582954,127.08127,105.1731825,0.571551936,3.985871501,0.6700557,1.257138925,2.289479608,4.168337256,4.296628289,3.348080579,,3.493604814,4.083242293,6.552590697,3.72272051,4.383896436,4.969927663,3.642363508,ENSMUSG00000079671
Mybl1,17,0.55636681,1.0,127.22407,115.4155337,0.301607102,4.026568565,0.5414571,1.986037195,3.662933738,3.734508668,4.517036946,3.089719301,4.051885395,3.803705785,5.469032201,3.87355121,3.25423575,4.118520599,4.440166257,4.166483167,ENSMUSG00000025912
Vcpip1,18,0.074903862,0.566567185,128.96729,10.26289046,0.310651753,7.421029105,0.56932837,0.839253495,8.00932828,7.29467219,7.26934622,7.133538317,7.403674362,7.250336843,7.032115599,7.000149263,7.31859046,7.853923288,7.512208578,7.671988931,ENSMUSG00000045210
Sgk3,20,0.108823427,0.6451008,131.11104,31.30045474,0.239925865,5.017522886,0.5332902,0.979830583,5.842666174,6.122334955,4.795041431,4.835357424,5.007724753,4.779756626,4.824942947,5.243166849,4.667021096,4.80185539,5.195241957,4.371009987,ENSMUSG00000025915
Mcmdc2,21,0.16499844,0.709759996,131.15971,125.2483007,0.262517451,3.242461721,0.678275,1.229748098,3.422501248,3.823714301,2.085384904,2.940823238,2.854865393,3.422700586,,1.899743162,3.967426347,3.909905023,4.118849938,4.028224182,ENSMUSG00000046101
Snhg6,22,0.82737216,1.0,126.561295,48.34285352,0.091032725,6.712257733,0.7579267,3.063632851,6.617943949,7.425117475,6.209207089,6.764084741,6.973693924,6.687851367,6.90072481,6.593971689,6.473409732,6.68267813,6.646833514,6.595826065,ENSMUSG00000098234
Tcf24,23,0.015129,0.455829693,128.6248,75.74371004,0.969107235,1.584570613,0.7640483,0.795034646,,1.184924578,0.856763257,0.875631977,4.512243325,1.38988569,,2.349705361,,1.117217079,1.289690542,0.629476465,ENSMUSG00000099032
Cops5,24,0.22619536,0.774280388,129.2811,92.59076566,0.203676923,8.862152035,0.7418493,1.341725742,8.978994276,8.054691884,8.929502415,8.843329406,8.67719313,9.088613919,9.00475276,9.13523881,9.067924302,8.783488514,9.079103915,8.774970842,ENSMUSG00000025917
Cspp1,25,0.38254225,0.923373858,128.89897,30.77236272,0.109742157,8.845578435,0.73484135,1.615938976,9.29254337,8.845144817,8.726271876,8.853780018,8.95603231,8.776618494,8.849502795,8.572412218,8.786282907,8.779655179,8.927539868,8.782158921,ENSMUSG00000056763
Arfgef1,26,1.0,1.0,128.65558,55.28566249,0.036256849,8.747460696,0.08420414,1.025924981,8.893099079,8.479567953,8.605312817,8.858977071,8.946948489,8.84261343,8.753748845,8.587857003,8.567089771,8.91860429,8.641224834,8.960657037,ENSMUSG00000067851
Prex2,27,1.0,1.0,127.53057,109.6044521,0.121102426,7.090552194,0.24442305,0.773541573,7.198001984,6.901386197,7.24641343,6.818451315,6.937462337,6.904995476,7.346797531,7.377243421,7.092184683,7.118683457,7.175049871,6.955077812,ENSMUSG00000048960
A830018L16Rik,28,0.645513842,1.0,128.95583,18.47156141,0.862145801,3.0117402,0.31545126,0.636179806,3.868962357,3.456263155,2.55233393,2.774772639,,3.269495343,2.474368535,,1.150710998,4.017980291,3.410301391,3.43909956,ENSMUSG00000057715
Sulf1,29,0.84658401,1.0,130.95741,37.51653522,0.053084633,7.956106514,0.29023805,3.221915084,7.811251683,8.679517382,7.715827886,8.048761945,7.755457923,7.96283127,7.764665272,7.96326344,8.162564996,8.173143303,7.797851292,7.636735308,ENSMUSG00000016918
Slco5a1,30,0.24671089,0.795727646,130.09468,126.3017903,0.51161724,4.930181258,0.724072,1.376941417,3.868962357,5.781838738,5.25944783,4.336331102,4.300349267,4.630434268,3.874966092,5.482315295,5.136130678,5.542318938,4.991928281,5.711999469,ENSMUSG00000025938
Ncoa2,31,0.92525161,1.0,131.24393,41.77623947,0.047204497,7.044690154,0.42367673,4.213925664,7.036445216,7.26112933,6.98527805,7.098814295,7.142342977,6.891930526,7.105564929,6.73011689,7.285120807,7.154646242,6.847191827,6.986533877,ENSMUSG00000005886
Tram1,32,0.325238063,0.874123227,131.03516,35.45331782,0.113441235,9.569439105,0.359565,1.435095476,9.283568966,10.32435629,9.819557163,9.631606819,9.481464891,9.393304571,9.503032937,9.44892154,9.725573102,9.294011203,9.24515904,9.697414713,ENSMUSG00000025935
Lactb2,33,0.17164449,0.718487138,127.96906,22.4035998,0.446109459,7.047855429,0.45468503,1.24276073,6.701176554,7.51825902,7.454165317,7.008161722,6.69859272,7.260537974,6.207811644,6.275772401,7.15529399,7.433663354,7.342795594,6.75772584,ENSMUSG00000025937
Eya1,34,1.0,1.0,128.9067,116.9419827,0.117353293,8.789768933,0.23982207,1.334170981,8.414768811,9.497594008,8.801620906,8.306329718,8.550983754,8.656223999,9.030126299,9.180086015,8.741741687,8.524166729,9.010709237,8.689626381,ENSMUSG00000025932
Msc,36,1.0,1.0,129.59663,26.81372836,0.20468258,4.385561364,0.14921346,1.5589739,3.868962357,4.655167853,4.662725218,4.211872317,5.263265821,4.234683009,3.338350232,3.400556595,4.79935276,4.383896436,4.306103938,4.958155618,ENSMUSG00000025930
Trpa1,37,0.022115328,0.455829693,127.195625,105.267825,0.732784567,3.424920369,0.71566844,0.346629866,3.13382566,2.839016877,2.739155822,2.371296304,3.37177351,2.411845009,,,4.359220752,4.118520599,4.078295329,3.43909956,ENSMUSG00000032769
Kcnb2,38,0.62837329,1.0,127.51023,30.44082534,0.332743495,5.155935076,0.32625568,2.180237063,5.16989199,6.091232698,4.795041431,6.386230751,5.141145827,4.463853195,4.936499419,3.200755875,5.489555237,4.607958984,6.012775775,5.056289009,ENSMUSG00000092083
Terf1,39,1.0,1.0,127.20717,48.58955922,0.030489069,8.32635554,0.24569888,4.816185291,8.663326563,7.900474805,8.416196774,8.252057209,8.425802516,8.433139601,8.332195098,8.235829653,8.314064504,8.28553538,8.224490573,8.439844254,ENSMUSG00000025925
Rpl7,40,1.0,1.0,130.5173,99.70787523,0.098323994,13.81935316,0.25807792,1.000108296,13.8803308,13.21139566,13.75852185,13.94899108,13.90887727,13.75877218,13.88043558,13.75356152,13.88739691,13.90991637,14.01418312,13.89903774,ENSMUSG00000043716
Rdh10,41,0.83484769,1.0,129.08096,6.163162003,0.099452056,7.828934478,0.42295617,3.110859625,7.610580985,8.188766581,7.913172738,7.348316186,8.003426612,7.769226975,8.170456482,7.586485037,7.660626492,7.642252493,7.946078933,8.011739639,ENSMUSG00000025921
Stau2,42,0.81432576,1.0,131.837,102.8143045,0.10628358,6.503440428,0.59349066,2.971288097,5.982326423,6.485675168,6.583211863,5.852178478,7.264365843,6.386285654,6.375566338,6.488204837,6.807885409,6.451653066,6.625881655,6.750414677,ENSMUSG00000025920
Ube2w,43,0.61124671,1.0,131.00087,14.59460518,0.189534214,7.626696332,0.31772086,1.524592151,7.811251683,8.234727307,7.52575094,7.232960837,7.009037844,7.947127497,7.463146184,7.616915877,7.736878928,7.861196593,7.538606299,7.400282393,ENSMUSG00000025939
Eloc,44,1.0,1.0,129.63678,6.189700293,0.043167929,9.624814755,0.19795321,1.672308606,9.771547255,9.936815835,9.439581593,9.561612037,9.377122318,9.55537241,9.740594518,9.536428791,9.770608558,9.721187636,9.331808318,9.693607696,ENSMUSG00000079658
Tmem70,46,0.84658401,1.0,129.16545,2.055732001,0.06851963,7.128948392,0.35648486,3.222667547,7.360447587,7.1512492,6.839656145,7.295629177,6.822965651,7.250336843,6.954725342,7.089663887,7.14289105,7.018154902,7.47754308,7.145472657,ENSMUSG00000025940
Ly96,47,0.423801,0.959152093,130.7834,54.11854454,0.179704437,4.000542293,0.80895656,1.697445847,4.049211615,4.053159989,4.172358383,3.757255301,4.512243325,4.192681642,3.874966092,4.120086939,4.075791645,2.775346848,4.591924568,3.704216528,ENSMUSG00000025779
Jph1,48,1.0,1.0,131.001,37.52902409,0.096209311,3.184032914,0.19795972,2.698215503,4.35360466,2.727853301,3.310438781,2.940823238,2.854865393,3.34813069,,2.69218953,3.85025551,3.00282621,3.757153375,2.098291879,ENSMUSG00000042686
Gdap1,49,0.306916,0.856854108,128.3172,87.81596145,0.757021276,2.103049236,0.7341752,1.477853382,1.55797303,1.250744149,1.390635514,3.224675723,,1.38988569,3.631465188,3.732443337,1.150710998,1.117217079,1.959589232,3.114041975,ENSMUSG00000025777
Crispld1,52,0.03455881,0.455829693,127.84446,97.66597287,0.291399401,6.745529078,0.69943243,0.89658126,6.72788682,6.100187687,6.595362676,6.483655146,6.822965651,6.641767516,6.786253405,7.187528088,7.372703474,6.991888789,6.546344903,6.909854258,ENSMUSG00000025776
Tfap2b,53,0.001892031,0.455829693,131.825,109.0991194,0.452384247,7.739246782,0.7934859,0.497359702,7.860363472,7.061254479,7.183415015,7.287942897,7.293324499,7.707181896,8.088288851,7.986756513,8.027406218,8.155503006,8.184450854,7.993275969,ENSMUSG00000025927
Mcm3,54,0.44408896,0.979312323,131.19012,27.14342384,0.095886453,7.527203861,0.7277986,1.738584327,7.734299486,8.152098386,7.254098268,7.482323006,7.55482519,7.419208618,7.198019448,7.412366536,7.728602752,7.616695571,7.442024079,7.40494636,ENSMUSG00000041859
Paqr8,56,0.34140649,0.884930941,128.39899,14.30473341,0.223209492,5.401865635,0.6860313,1.53633441,5.688022697,5.701735612,5.197028464,5.104020668,5.577661455,5.195849208,5.040045483,5.190183366,5.323638536,5.836062921,5.754203137,5.008056543,ENSMUSG00000025931
Tram2,58,0.541696,1.0,130.61647,120.57189,0.238577722,6.058350053,0.7300089,1.949538715,5.741433666,6.683346694,5.633961397,5.472819362,6.054431321,5.942552556,5.54140331,6.275772401,6.412714936,6.079997308,6.222699498,6.595826065,ENSMUSG00000041779
Tmem14a,59,0.78783376,1.0,129.14998,80.16394425,0.24959032,4.07117163,0.33301425,2.808547613,2.772560518,4.547982799,4.036366578,4.145370391,4.860695682,4.011263536,5.040045483,3.400556595,3.967426347,4.383896436,3.474214423,4.371009987,ENSMUSG00000025933
Gsta3,60,0.767529972,1.0,129.91391,84.77340785,0.729423941,1.701974063,0.3062075,0.783949087,,0.886753072,0.856763257,2.117444585,,2.411845009,2.474368535,,1.150710998,1.117217079,2.860090715,1.401090044,ENSMUSG00000025934
Rims1,61,0.67174416,1.0,130.75009,99.88571223,0.3037785,2.776702291,0.32220215,2.322197726,1.55797303,,2.904535373,2.371296304,2.854865393,3.422700586,,1.899743162,3.85025551,4.383896436,1.959589232,3.019887897,ENSMUSG00000041670
Ogfrl1,63,0.180157691,0.727726522,129.54549,8.24712181,0.141100159,7.262693932,0.43983763,1.205944749,7.325896282,7.315006867,7.215258066,6.891278744,7.349554238,7.391627286,7.220236092,7.104057534,6.99892003,7.189734326,7.49305289,7.521201301,ENSMUSG00000026158
Smap1,65,0.72284004,1.0,126.15721,48.18850509,0.076399797,8.646707325,0.6774769,2.508988639,8.801764281,8.54128261,8.681379815,8.537825545,9.069194532,8.580885977,8.675508902,8.413914397,8.678698754,8.724890723,8.463683359,8.60500714,ENSMUSG00000026155
Sdhaf4,66,1.0,1.0,131.50098,62.78709132,0.292509274,7.182793435,0.25028497,2.500985175,7.014916649,7.82955425,6.879948198,7.482323006,7.20464411,6.84524834,8.311649226,7.000149263,6.854268611,7.094200373,7.453961174,6.022354717,ENSMUSG00000026154
Fam135a,67,0.04601025,0.458718323,127.416626,32.44637737,0.289443256,7.683998253,0.66572034,0.936884744,7.896130376,8.406096057,7.57566902,7.495731182,7.94986884,7.825281261,7.346797531,7.1463964,7.514238245,7.861196593,7.473639433,7.600598606,ENSMUSG00000026153
Col9a1,68,0.09443329,0.619818396,128.1562,104.0231363,0.23957062,8.818591088,0.787759,1.082586921,8.59242317,8.436465731,8.885650576,8.591889466,8.666165052,8.705593839,8.761344438,9.682654082,8.725197763,8.821271878,8.920387718,9.08065623,ENSMUSG00000026147
Lmbrd1,70,0.319513302,0.868912953,127.67584,52.83262767,0.138626819,7.151318966,0.36119246,1.399572737,6.559662147,7.581175206,7.230919847,7.318445328,7.530707683,7.275705687,6.980986076,6.984674902,7.130380557,6.951570614,7.09091151,7.252854348,ENSMUSG00000073725
Adgrb3,71,0.144276882,0.683567516,126.82432,28.25860394,0.878088606,4.447760519,0.47987762,0.534532686,5.089785304,4.708845127,5.768821366,4.211872317,4.512243325,5.014855022,2.970091609,2.69218953,3.05682578,5.922039419,3.903614426,4.121853009,ENSMUSG00000033569
Phf3,72,0.025092416,0.455829693,127.677574,34.54487898,0.217342365,9.003362507,0.69804573,0.793478733,9.033542061,9.498229284,9.044752009,9.07088274,9.197290032,9.015204723,8.776416699,8.677206618,8.856326716,8.973328961,8.727348544,9.076277028,ENSMUSG00000048874
Khdrbs2,73,0.269046967,0.816194045,131.20209,25.0577529,0.198599285,1.554394597,0.37977925,0.126636659,,3.075333756,,0.875631977,,1.056851309,1.713088689,1.899743162,1.150710998,,1.289690542,,ENSMUSG00000026058
Prim2,74,0.19027044,0.739760344,131.11224,29.21402635,0.130122832,6.779254192,0.55838716,1.276559205,6.854488461,7.787207842,6.879948198,6.921399178,6.654632593,6.467789335,6.207811644,7.075125187,6.869404108,6.762533132,6.687845916,6.554444509,ENSMUSG00000026134
Rab23,75,0.33097009,0.877282648,126.60128,42.31336105,0.1497981,6.406724031,0.74850476,1.517252169,6.226646278,6.730247589,6.583211863,6.51032362,6.654632593,6.476567486,6.452654059,6.35011344,5.954467213,6.079997308,6.165772262,6.682891404,ENSMUSG00000004768
Bag2,76,1.0,1.0,131.51378,62.79320389,0.19104847,7.257201433,0.17379028,2.149330646,6.948333551,7.64146188,7.328775807,7.054199917,7.913026177,6.633941699,7.175455324,7.491140616,7.485056429,7.094200373,7.198890586,6.807892114,ENSMUSG00000042215
Zfp451,77,1.0,1.0,131.30408,35.52607797,0.009088364,7.929339303,0.14023127,1.840953766,7.953839272,7.91450381,8.149893398,8.057829886,7.691631031,7.855880308,7.894675169,8.113107805,7.936912159,7.748048301,8.041462169,7.8014395,ENSMUSG00000042197
Bend6,78,1.0,1.0,128.8932,10.25699525,1.108555729,4.086722631,0.25953004,0.610497737,3.868962357,2.680873223,5.633961397,4.557037188,4.69696419,2.903485021,2.970091609,1.899743162,2.556044675,5.429419235,5.470624159,5.316046111,ENSMUSG00000042182
Dst,79,0.03587236,0.455829693,130.6498,24.95227293,0.181785645,8.679547788,0.73655313,0.901616426,8.898987294,8.86695207,8.858180928,8.734435729,8.451722808,8.65815441,8.849502795,8.431142031,8.222731248,8.655468945,8.759767235,8.536524545,ENSMUSG00000026131
Gm37233,80,0.95277121,1.0,130.64127,110.1986771,0.12955332,3.104565471,0.34323296,4.989958436,2.289479608,2.922165101,3.71858756,2.117444585,3.37177351,3.803705785,3.338350232,2.69218953,3.25423575,3.665939818,3.273297544,2.810862287,ENSMUSG00000102336
Ccdc115,81,0.39037504,0.928356386,130.67976,14.55883126,0.243784756,6.700626911,0.45747423,1.632582574,6.149713643,7.807169849,6.889847808,6.51032362,6.412169437,6.485292548,6.162637432,6.888172232,6.727103961,6.895998122,6.611742774,6.643966324,ENSMUSG00000042111
Imp4,82,1.0,1.0,130.51097,97.62589102,0.105741094,8.477191003,0.18838434,0.463372707,8.19308079,8.214251752,8.230011846,8.573038565,8.412665615,8.742453297,8.584241559,8.481623968,8.352273773,8.700768538,8.618424004,8.572209198,ENSMUSG00000026127
Ptpn18,83,0.109899779,0.6451008,127.965744,2.036638071,1.674182098,3.733889555,0.5312539,0.894149664,2.289479608,6.102417776,4.991720877,0.875631977,2.041656525,2.411845009,2.970091609,4.120086939,3.25423575,2.775346848,5.935416627,5.448447505,ENSMUSG00000026126
Arhgef4,86,0.21242881,0.75936006,129.24678,71.99592393,0.632678922,2.734953765,0.53965044,1.318030637,1.55797303,2.680873223,2.55233393,2.774772639,4.051885395,3.561186942,4.265208817,2.349705361,2.220546216,2.505160456,3.039801758,1.90111501,ENSMUSG00000037509
Fam168b,88,0.66814276,1.0,125.97681,40.09966298,0.136390636,8.590058761,0.4586908,2.305009353,8.00932828,9.44210656,8.553316315,8.72308029,8.852818614,8.541688371,8.430752001,8.384736479,8.490844708,8.230433543,8.697535507,8.704836237,ENSMUSG00000037503
Plekhb2,89,0.49688401,1.0,131.71736,39.83059142,0.219564311,5.146843284,0.4439021,1.847372682,5.245783707,5.265383214,5.633961397,4.876939075,5.37585059,5.258267175,4.426773285,5.190183366,5.707353065,4.607958984,4.969927663,5.234548637,ENSMUSG00000026123
Hs6st1,90,0.75707401,1.0,129.0305,63.66111099,0.092573582,6.850568504,0.70088375,2.661520464,6.72788682,6.816995764,6.928780616,7.054199917,6.937462337,6.838454417,6.452654059,6.969032761,7.20386619,6.562891048,6.772897902,6.992743616,ENSMUSG00000045216
Uggt1,91,1.0,1.0,129.74313,90.85674856,0.058038164,7.857961316,0.11162666,3.080772467,7.694227352,7.856229316,7.843567827,7.959648816,7.776121101,7.898963754,7.670990263,8.040130182,7.777562285,7.740179976,7.914750457,7.955624243,ENSMUSG00000037470
Arid5a,93,0.90973444,1.0,130.9919,35.44161361,0.075172798,4.164372268,0.2767484,3.915754498,5.16989199,3.278334684,4.615778349,3.224675723,4.300349267,4.751103034,4.572052891,4.120086939,3.85025551,3.909905023,3.949307165,4.251803579,ENSMUSG00000037447
Kansl3,94,0.797857357,1.0,130.65805,103.974373,0.167479101,6.964504128,0.29274544,1.419027791,6.99306195,6.117932617,6.966690325,7.184105864,6.69859272,7.099386208,7.081494927,6.837387063,7.039631016,7.581899803,6.882951656,7.117330199,ENSMUSG00000010453
Lman2l,95,1.0,1.0,128.85782,96.3892863,0.010475735,6.927523802,0.092523314,2.117995936,7.119483863,5.814852364,7.159062837,6.660743242,7.691631031,6.949812978,7.057016517,6.466088104,6.823512756,7.118683457,6.804319938,7.338237471,ENSMUSG00000001143
Cnnm4,96,1.0,1.0,128.32732,26.55110474,0.560809825,5.076974688,0.22196987,0.739260535,5.514790407,5.839126078,4.411037664,5.472819362,5.37585059,5.394194182,3.338350232,2.968767051,4.977546527,6.079997308,4.830375302,5.255358657,ENSMUSG00000037408
Cnnm3,97,0.95667961,1.0,130.7028,87.36838917,0.056100926,6.914151511,0.43494898,5.163096397,6.902173932,7.029963948,6.631212896,7.159043633,6.937462337,6.732508618,7.057016517,7.075125187,6.659055353,7.154646242,6.882951656,6.72825622,ENSMUSG00000001138
Ankrd23,98,0.826905384,1.0,131.056,118.891798,0.192767219,4.698092589,0.2846205,0.69050458,3.868962357,4.474127836,4.836580917,4.702898508,4.69696419,4.80785219,5.312394338,4.120086939,3.85025551,5.389733441,5.373410554,5.374283445,ENSMUSG00000067653
Ankrd39,99,0.85322169,1.0,126.40595,58.34258329,0.077215981,5.246419721,0.39827174,3.28756573,5.452093639,5.748051924,4.354966799,5.651163304,5.37585059,5.501306348,4.265208817,5.608829438,5.673260941,4.675528334,5.688361202,5.335720923,ENSMUSG00000079610
Sema4c,100,1.0,1.0,126.54936,40.28191307,0.231669705,7.039862414,0.21626839,1.026578491,7.410770895,6.579913583,7.343258413,7.406264153,7.530707683,6.962366354,6.725421052,6.634198766,6.823512756,7.212661072,6.974192116,6.849545624,ENSMUSG00000026121
D430040D24Rik,101,0.03767481,0.455829693,129.2793,94.64702003,0.835310453,4.574555147,0.74131614,0.90764365,3.422501248,2.839016877,4.876957756,4.002397372,5.141145827,4.463853195,,5.797774399,5.032367772,4.017980291,4.729227784,5.192005836,ENSMUSG00000087589
Fam178b,102,0.02775556,0.455829693,129.7657,43.37099089,0.583996091,1.95288558,0.8131992,0.868885171,,1.782787607,3.052891767,,2.041656525,2.678507024,,1.242287748,1.782603872,1.739227005,0.973185647,1.672657972,ENSMUSG00000046337
Cox5b,103,0.122361357,0.6578107,130.1749,80.80011499,0.174489765,8.852510408,0.5130811,1.058212617,8.801764281,8.351829195,8.895511267,9.050584925,8.965059294,8.977050143,9.011138104,8.765877311,9.051429374,8.692637341,8.849860469,8.954307333,ENSMUSG00000061518
Actr1b,104,1.0,1.0,129.48535,123.6494026,0.139622693,8.870067471,0.25180528,0.967115919,8.928073196,9.029885388,8.919872103,8.468116232,8.386027407,9.000063762,8.863685991,9.092566322,8.976523856,8.630147137,8.94032506,8.910699917,ENSMUSG00000037351
Tmem131,105,0.24482704,0.792695017,130.8543,87.46965228,0.477229684,7.329150182,0.5986374,1.374353589,7.394190735,6.613137817,6.558598846,7.762988018,7.855935646,7.149649451,8.237343045,6.766767015,7.929710174,7.786758823,7.449993106,6.856372437,ENSMUSG00000026116
Gm38115,106,1.0,1.0,127.00353,44.46912794,0.277402718,2.865750889,0.20530601,2.085480301,2.772560518,2.981525128,3.052891767,2.587093694,4.860695682,3.004053629,1.713088689,1.242287748,3.967426347,3.665939818,3.594126121,1.066266271,ENSMUSG00000102930
Inpp4a,107,0.46348864,0.996881303,129.40987,37.07319584,0.209754269,5.613740154,0.76007617,1.780692838,5.890737547,5.756573097,5.79012146,5.577412293,5.577661455,5.95516899,5.54140331,4.677125303,6.089854194,5.263672897,5.48620813,5.827675698,ENSMUSG00000026113
Coa5,108,0.68939809,1.0,127.88362,24.42397255,0.195109176,8.039451219,0.39824662,2.380833959,7.394190735,8.764706636,8.120766648,8.141246434,7.94986884,7.993735126,7.463146184,8.248842691,7.753290196,8.161407104,8.046726751,8.014794074,ENSMUSG00000026112
Unc50,109,0.79584241,1.0,127.26295,115.4508045,0.108195113,7.302852402,0.38082823,2.858311982,6.435520954,7.850270283,7.635731662,7.240944875,6.900297345,7.280726361,7.749469089,7.16023767,7.2508562,7.404089851,7.35557886,7.313645047,ENSMUSG00000026111
Mgat4a,110,1.0,1.0,128.531,36.82142086,0.108242574,5.089813673,0.09147848,2.192170174,4.35360466,5.350403414,5.404613962,5.526063471,5.263265821,5.08541515,4.704031977,4.120086939,5.673260941,4.972752896,5.117320012,5.466407757,ENSMUSG00000026110
Tsga10,112,0.935089,1.0,127.77064,54.90538706,0.092839772,5.218992735,0.4575372,4.43217971,4.049211615,6.052541413,5.48518275,5.269277236,5.577661455,5.258267175,5.469032201,4.752156744,5.232928778,5.389733441,5.269170024,4.879910699,ENSMUSG00000060771
Lipt1,113,1.0,1.0,130.8029,41.63585692,0.417199719,4.167833571,0.22823615,1.488593301,5.004967783,4.599416013,4.411037664,2.774772639,5.37585059,3.911214062,4.083242293,4.330577993,4.521314089,2.775346848,4.440166257,3.820493931,ENSMUSG00000037216
Mitd1,114,0.02319529,0.455829693,128.91992,98.48756558,0.256849593,6.759869141,0.7282196,0.844689545,6.617943949,6.299950637,6.631212896,6.523475243,6.464031722,7.03547574,6.844624159,7.253577611,7.052949994,6.991888789,6.791833128,6.779439617,ENSMUSG00000026088
Mrpl30,115,0.50395801,1.0,133.01904,105.8531911,0.174369931,9.091434068,0.6465261,1.86169259,9.453236727,7.999522422,9.329322864,9.095309517,9.000612791,8.944201587,9.067368999,9.117611739,9.415974462,9.167711846,9.192694863,9.343732383,ENSMUSG00000026087
Txndc9,116,0.66552964,1.0,129.72295,4.129209623,0.074463369,9.663435997,0.37644795,2.297861391,9.469155655,9.950652248,9.746526194,9.736981431,9.549059193,9.403697415,9.628775658,9.512349077,9.829839229,9.787588046,9.636801213,9.626304163,ENSMUSG00000058407
Eif5b,117,0.351618035,0.893278712,130.05095,84.86283075,0.170690614,11.00863393,0.35253888,1.406952228,11.28408325,10.1337811,11.00562449,11.21231393,11.1506512,11.05400695,11.01381697,11.04468404,11.10319575,11.16141698,11.02903576,10.92152888,ENSMUSG00000026083
Rev1,118,0.64352484,1.0,131.09651,27.12405525,0.057655999,6.864711588,0.64600354,2.227304257,7.325896282,7.188463645,6.570957843,6.9509036,6.822965651,6.695390898,6.927977718,6.573429555,6.971126803,7.069294619,6.694569382,6.735680252,ENSMUSG00000026082
