ID,Unnamed: 0,P_VALUE,Q_VALUE,PERIOD,LAG,AMPLITUDE,OFFSET,MEAN_PERIODICITY,SCATTER,TP_30_REP_1,TP_30_REP_2,TP_30_REP_3,TP_60_REP_1,TP_60_REP_2,TP_60_REP_3,TP_90_REP_1,TP_90_REP_2,TP_90_REP_3,TP_120_REP_1,TP_120_REP_2,TP_120_REP_3,Ensembl_ID
Gm19938,0,0.62441604,1.0,129.88065,14.46980275,0.448094705,3.185305878,0.6170976,2.162161538,3.956657981,3.71647532,3.104911331,3.358885021,2.287653889,2.816459136,1.732455994,3.503520016,3.485529016,,4.313505679,2.240336771,ENSMUSG00000102331
Sox17,1,1.0,1.0,129.05939,90.37793348,0.892744943,3.864930022,0.15605707,2.143635586,2.546501065,4.971003326,5.55960377,2.493067672,3.660819531,4.852839431,4.730761253,6.555695275,3.72693495,3.400664669,5.345379322,2.451564095,ENSMUSG00000025902
Mrpl15,2,0.872789317,1.0,128.2007,114.2611396,0.054440853,8.247743514,0.27401435,1.698367542,8.457676973,8.131043746,8.214273095,8.142045999,8.19716899,8.100078591,8.186690096,8.262582804,8.494847501,8.216206309,8.401186361,8.14269707,ENSMUSG00000033845
Lypla1,3,1.0,1.0,131.2922,25.07496425,0.094916046,7.968086766,0.21162693,3.181312802,7.919694072,8.287436416,7.99225054,7.911813835,7.589031749,8.28777989,7.807363298,8.141006727,8.067492367,7.807923603,8.031182406,7.998844408,ENSMUSG00000025903
Tcea1,4,0.015389304,0.51987607,129.28618,20.5765344,0.130716107,9.395072711,0.72980016,0.521289796,9.521739721,9.446297156,9.572402058,9.385017147,9.235548181,9.376081215,9.223984942,9.281964601,9.317886404,9.429169858,9.429001843,9.370312603,ENSMUSG00000033813
Rgs20,5,0.89170249,1.0,128.57451,90.03838188,0.161495119,2.082743689,0.7389602,3.636406282,2.76777938,0.901124876,2.090383051,,1.843344614,2.374211761,,2.360796475,2.13759023,,1.530249604,2.635778277,ENSMUSG00000002459
Atp6v1h,6,0.072807947,0.634976765,127.954765,8.145853357,0.269708742,7.866224879,0.5702092,0.82507211,8.239274629,8.076450467,7.822649093,7.42878132,7.655364361,7.660510373,7.563443004,7.930865284,7.763257649,8.276760276,7.917465493,7.820143465,ENSMUSG00000033793
Rb1cc1,8,0.44809636,1.0,130.84871,22.90774074,0.172222101,7.852310575,0.5177815,1.739048043,8.046651082,8.067147308,7.998391751,7.637731721,7.539711685,8.045268843,7.37441394,8.065048444,7.937456142,7.487604128,8.036380205,7.938784611,ENSMUSG00000025907
4732440D04Rik,9,0.25449537,0.882291146,127.26683,87.09712417,0.7616229,2.898366932,0.3861467,1.088551562,2.546501065,1.849024298,3.969357811,0.945568387,2.901306042,3.946109787,3.657028395,4.505689461,4.223528751,2.065908618,1.938299759,3.078976438,ENSMUSG00000090031
Pcmtd1,10,0.04955076,0.525052429,131.63054,121.5079754,0.103266474,8.881197241,0.75883317,0.946507444,9.017204668,8.69629911,8.819459227,8.750337336,8.863007793,8.733004449,8.83382089,8.783021861,8.912282777,9.049951987,8.91447874,9.031371221,ENSMUSG00000051285
Gm26901,11,1.0,1.0,129.55539,26.80519482,0.576465489,4.978908528,0.16302358,0.701195862,5.347158402,4.328080581,5.438357622,5.317947825,5.31564395,5.767361568,1.732455994,4.747031032,3.72693495,5.786036699,5.591229154,4.873348557,ENSMUSG00000097797
Rrs1,12,0.55741156,1.0,131.57257,64.91531756,0.096820879,8.115966487,0.56173784,1.995504268,7.981807857,8.21346803,8.157778343,8.215791203,8.289573378,7.939944849,8.275890382,7.955116194,8.293813392,8.035250128,8.087353483,7.938784611,ENSMUSG00000061024
Mybl1,14,0.72863296,1.0,127.59295,4.061409705,0.38811744,4.235178475,0.6110805,2.518803159,3.956657981,5.086011702,4.200006791,4.353668945,1.843344614,5.272796719,4.109403312,4.045444683,4.170030975,5.294389565,3.730566862,4.40022346,ENSMUSG00000025912
Vcpip1,15,0.374544,0.986978343,131.04675,25.02808621,0.092565848,7.43876286,0.5616698,1.598208997,7.970711539,7.461392263,7.646151064,7.128170962,7.446450199,7.411432862,7.203050411,7.025325965,7.896867955,7.141871509,7.589975741,7.453957364,ENSMUSG00000045210
Sgk3,17,0.50395801,1.0,131.39796,48.09906179,0.263018538,5.021235976,0.8668073,1.867033342,5.381079714,5.048685068,5.364206081,5.249365716,5.361780648,4.898533739,5.637538796,4.953726406,4.464775393,5.511520626,5.089424684,3.313271454,ENSMUSG00000025915
Mcmdc2,18,0.909389558,1.0,130.6207,58.20900288,0.070991164,3.087936598,0.2682849,0.879673134,2.959588312,3.80867572,3.104911331,2.712746553,2.901306042,3.297777885,4.291562429,3.04245917,2.963571946,,0.959161079,2.799111682,ENSMUSG00000046101
Snhg6,19,1.0,1.0,130.77159,56.19495191,0.01569293,6.586628141,0.18809633,1.692576333,6.598048084,6.591370771,6.695524186,6.71020198,6.496656231,6.488722503,6.813789529,6.523622302,6.557153431,6.334038998,6.487885512,6.634331021,ENSMUSG00000098234
Cops5,20,0.11478544,0.744463283,131.04118,50.05404504,0.072504699,8.76655828,0.7333525,1.11310949,8.848638245,8.795401704,8.855428217,8.834680176,8.826458543,8.756459588,8.678901911,8.83947942,8.804501155,8.664432851,8.859820209,8.443676472,ENSMUSG00000025917
Cspp1,21,0.32741284,0.943724851,128.33835,61.2770476,0.103506404,8.781560153,0.66921955,1.509444752,8.780373756,8.839782788,8.685046672,8.855017348,9.015102042,8.800752615,8.9262735,8.688549612,8.764452796,8.534066294,8.747042535,8.856905191,ENSMUSG00000056763
Arfgef1,22,0.42994249,1.0,127.571976,56.8503895,0.111216366,8.980183529,0.6323827,1.70442284,8.908012809,9.062115617,8.95193367,8.883581977,9.385451964,9.191080776,8.877228612,8.688549612,9.317886404,8.709062592,8.874406002,9.059846032,ENSMUSG00000067851
Cpa6,23,0.506944,1.0,130.33356,87.12156544,0.559177726,4.454159794,0.345431,1.87664929,2.546501065,4.756257195,4.242020286,5.213812021,4.351421457,4.731840126,5.339487097,4.438472032,3.868000986,3.78113974,4.380435763,5.44181005,ENSMUSG00000042501
Prex2,24,1.0,1.0,131.15149,16.69872625,0.049645761,6.835356799,0.19138828,4.395078479,7.113921856,6.642376013,7.000967185,6.631547218,6.998106066,6.630869332,7.203050411,6.789445898,6.60832891,7.325069706,6.166181717,6.918235548,ENSMUSG00000048960
A830018L16Rik,25,1.0,1.0,130.83401,0.0,0.140335268,3.205307079,0.23743811,2.92245423,2.285024966,4.328080581,3.632866054,2.23382367,2.901306042,3.297777885,2.497193464,4.505689461,3.08416324,3.78113974,3.384297191,2.240336771,ENSMUSG00000057715
Sulf1,26,1.0,1.0,130.76881,112.3875171,0.049271538,8.627604522,0.24514735,3.061577859,8.19228214,8.801024579,8.644504833,8.718978617,8.409737438,8.778012263,8.339348087,8.651927953,8.797903156,8.969689327,8.790758317,8.434385559,ENSMUSG00000016918
Slco5a1,27,0.46485124,1.0,128.65828,14.3336208,0.362370048,5.22242869,0.333167,1.773317558,5.240329262,6.101538295,4.606050165,4.537466318,5.218693446,5.767361568,3.900874658,5.046935126,5.263143691,5.038688978,5.646661228,5.956317034,ENSMUSG00000025938
Ncoa2,28,0.35363484,0.968383818,127.132065,105.215222,0.125269052,6.961986022,0.35194093,1.409333597,6.931374804,7.171337476,6.61787495,6.945152012,6.411482432,6.890345048,7.453021719,6.905994447,7.266898019,6.686265603,7.283971407,7.045733315,ENSMUSG00000005886
Tram1,29,0.93624976,1.0,130.42317,26.98474027,0.039968579,9.469361695,0.7419715,4.383558515,9.529322568,9.30900042,9.689948641,9.483476181,9.472130823,9.423740178,9.652367915,9.248015386,9.386922986,9.346830794,9.35812424,9.679077417,ENSMUSG00000025935
Lactb2,30,1.0,1.0,127.584694,67.0089245,0.06359425,6.555245076,0.13526276,2.389443273,6.861004133,6.206951995,6.28762867,6.855709347,6.517186535,6.778703297,6.04531291,6.918381681,6.504095675,6.640913746,6.788225895,6.334793015,ENSMUSG00000025937
Eya1,31,0.50481025,1.0,127.29025,64.82839335,0.499875931,3.660864717,0.6277852,1.86985409,2.76777938,3.895336022,3.810900122,3.07169062,4.943298344,4.599755772,2.994360794,4.569914048,3.72693495,3.78113974,3.509185219,2.945819728,ENSMUSG00000025932
Msc,32,0.20729809,0.834019482,126.8264,66.61066036,0.455055849,2.690059797,0.5804787,1.306614063,2.546501065,2.989170305,1.66557811,,3.330477218,3.297777885,,2.848959952,2.526161539,,3.62411826,1.316162776,ENSMUSG00000025930
Kcnb2,33,0.62869041,1.0,131.156,121.0699346,0.158889293,5.476862216,0.47809708,2.172564135,3.54259792,6.830075268,5.491572621,5.723915117,5.406487524,5.237671885,4.291562429,5.332604697,6.191515401,7.005389168,6.425863983,5.045951044,ENSMUSG00000092083
Terf1,34,1.0,1.0,128.2595,26.53707474,0.039426936,8.503153132,0.08266837,4.301814193,8.542558468,8.323045406,8.549415407,8.680425638,8.387607461,8.519295965,8.429589484,8.710084542,8.169836431,8.825119637,8.309703604,8.440586145,ENSMUSG00000025925
Rpl7,37,0.24029604,0.869381904,127.07139,88.98577408,0.148990734,13.72558026,0.6390109,1.360426983,13.59859559,13.52524552,13.8044181,13.54644136,13.88921526,13.76883045,13.81363305,14.06148206,13.78158257,13.58893113,13.83944349,13.66556425,ENSMUSG00000043716
Rdh10,38,1.0,1.0,130.4756,103.8291844,0.060899028,6.514079699,0.1942261,2.322455999,6.124299714,6.538495986,6.518818585,6.684457269,6.433251923,6.518294417,6.190038706,6.457254618,6.865535223,6.854633205,6.45720801,6.533513639,ENSMUSG00000025921
Stau2,39,0.25969216,0.888691261,131.7772,33.55679006,0.149738307,6.461078287,0.7627229,1.387770608,6.799620623,6.667217976,6.641611665,6.562558392,6.120867329,6.664320629,6.622975272,6.217687486,6.21811685,5.94374654,6.659396258,6.449919613,ENSMUSG00000025920
Ube2w,40,0.17850625,0.805531774,131.26141,45.95998618,0.109412291,7.238301633,0.56401724,1.253175602,7.363389234,7.40343115,7.308334893,7.349089357,7.123913618,7.375528265,7.225617491,7.247772391,7.247659276,7.325069706,6.561841229,7.332512462,ENSMUSG00000025939
Eloc,41,0.91087936,1.0,127.460625,58.82936656,0.020101352,9.72847586,0.55337536,3.939653133,9.899213218,9.518039703,9.743031133,9.803507015,9.726916292,9.769467619,9.861353834,9.711923415,9.581312643,9.745332338,9.719744229,9.693428267,ENSMUSG00000079658
Tmem70,42,0.37797904,0.989146409,130.28616,53.91278597,0.157268796,7.026199357,0.72845465,1.603192033,7.143868322,7.15386622,6.957498243,7.184357785,7.227216963,7.124682411,6.872170172,7.351903352,6.923260463,6.334038998,7.165620901,7.101583793,ENSMUSG00000025940
Ly96,43,1.0,1.0,130.75154,95.72486881,0.069098456,3.225343881,0.14246851,3.624004534,2.546501065,2.822251016,3.355119468,3.983236267,4.047054807,2.08903381,1.732455994,4.045444683,3.72693495,3.400664669,2.736620938,3.990981536,ENSMUSG00000025779
Jph1,44,0.36808489,0.981084138,127.44599,32.45385524,0.330982348,3.902436515,0.6698253,1.585486239,4.95519058,3.617977808,4.066085276,3.983236267,3.801370643,4.186108009,4.109403312,3.365582212,2.963571946,4.542804769,3.509185219,3.417540804,ENSMUSG00000042686
Gdap1,45,0.031660729,0.51987607,127.00297,111.1723257,0.770629733,1.857308699,0.66100824,0.870959525,1.554275819,1.451563548,1.66557811,1.51192088,,0.550848667,4.109403312,1.617425103,1.604146622,2.065908618,,2.635778277,ENSMUSG00000025777
Gm16070,47,0.86936976,1.0,129.37154,100.8915855,0.278140146,2.760037516,0.7406809,3.38101561,2.959588312,1.849024298,2.685047309,1.51192088,4.047054807,2.374211761,,3.365582212,2.687155473,,3.730566862,1.992789744,ENSMUSG00000085125
Crispld1,48,0.95707089,1.0,131.3236,125.404794,0.051322643,6.615891877,0.7537154,5.050473941,6.329327615,6.654850464,6.818633142,6.349744475,6.475829547,6.890345048,6.783688703,6.762215949,6.204877437,6.334038998,7.230551648,6.556534218,ENSMUSG00000025776
Tfap2b,49,0.26265625,0.892437255,129.72586,101.1679086,0.243495154,7.206617414,0.7780013,1.392856985,7.445836028,6.469555125,7.06087811,6.923305814,7.055378913,7.28810349,7.133150565,7.655510116,7.53367495,7.141871509,7.658997853,7.199896889,ENSMUSG00000025927
Mcm3,50,0.86174089,1.0,128.65973,118.7656247,0.045145908,7.621472416,0.28949162,3.307185254,7.695408415,7.812630135,7.431457441,7.256023637,7.762429942,7.564558158,7.761767353,7.555956996,7.684369367,7.887745907,7.718414686,7.278152458,ENSMUSG00000041859
Paqr8,51,0.78783376,1.0,129.18561,80.18605949,0.211494482,5.356389364,0.32062033,2.793138213,4.762755222,5.086011702,5.474051483,5.890803999,4.943298344,5.930221393,6.321560652,4.801546736,5.101086586,4.727692179,5.984494024,5.391486207,ENSMUSG00000025931
Tram2,53,0.54213769,1.0,131.38664,35.54841713,0.146472581,6.234622669,0.53852236,1.958634799,6.429983431,6.455362619,6.601830692,6.366031569,6.147450427,6.076547328,6.721534797,5.854928338,5.943093982,6.334038998,5.204719937,6.697829806,ENSMUSG00000041779
Tmem14a,54,1.0,1.0,127.51696,101.4747727,0.114564927,3.825386463,0.1945318,1.765516521,4.54064238,3.398177527,3.632866054,3.483547866,3.660819531,3.760601469,4.598680947,4.215701027,3.395164341,,3.730566862,3.772439937,ENSMUSG00000025933
Rims1,55,0.097675598,0.715096922,127.822365,4.068712239,0.763249668,2.089302589,0.5518866,1.072864666,3.417422306,2.633461247,1.394681857,0.945568387,1.197994214,1.515908605,,,1.895384666,3.78113974,,1.316162776,ENSMUSG00000041670
Gm29107,57,1.0,1.0,128.80206,47.14881551,0.224297019,2.156806714,0.10606998,1.176165365,0.977046398,2.633461247,2.418140026,2.493067672,3.505082842,1.92207725,,1.617425103,1.895384666,,,2.240336771,ENSMUSG00000100775
Ogfrl1,58,0.026461181,0.51987607,130.38124,128.6550776,0.328967353,7.825711857,0.68920344,0.828072872,7.976270366,7.468476372,7.982989428,7.716059,7.529642069,7.744233529,7.74624275,7.48277697,7.645698033,8.509043591,8.00490874,7.956201195,ENSMUSG00000026158
B3gat2,59,0.12709225,0.756096967,130.28566,97.45735182,0.805229071,2.254192536,0.7452829,1.146101688,2.285024966,1.451563548,0.625833317,0.945568387,3.330477218,1.92207725,3.657028395,2.360796475,,2.065908618,2.736620938,2.799111682,ENSMUSG00000026156
Smap1,60,0.42863209,1.0,127.0611,121.3344092,0.091527553,8.505572019,0.40954056,1.701924467,8.367487522,8.775547244,8.438608482,8.356933767,8.289573378,8.403232213,8.628985465,8.571856577,8.430898933,8.874936664,8.589766733,8.216822721,ENSMUSG00000026155
Sdhaf4,61,0.37982569,0.989980953,129.51003,74.20377839,0.215597951,6.70427077,0.50916755,1.60709525,6.824488303,6.101538295,7.013150058,6.867197665,6.653257446,6.878991925,6.480125307,7.361007455,6.947309882,6.334038998,6.699267256,6.510119764,ENSMUSG00000026154
Fam135a,62,0.091809,0.707026316,129.2177,84.31910446,0.220028898,7.577660215,0.66569775,1.065881748,7.633431175,7.044347682,7.453975993,7.790351809,7.549711505,7.737962987,7.666010404,7.803091051,7.763257649,7.266550853,7.705420806,7.675173836,ENSMUSG00000026153
Col9a1,63,0.35462025,0.969299506,131.11227,110.5959826,0.181601749,5.994170556,0.44969746,1.558073665,6.104131027,5.729315978,5.491572621,5.845058391,5.888480694,6.086452532,6.04531291,6.257233734,5.719293518,6.275890239,6.812666693,5.648780931,ENSMUSG00000026147
Lmbrd1,65,0.80604484,1.0,129.7644,82.61058552,0.113874169,6.375950173,0.6078269,2.887498785,5.95445632,6.483609371,6.375185154,6.504889027,6.147450427,6.690534204,6.721534797,5.930259729,6.696104938,6.334038998,6.344388555,6.399882802,ENSMUSG00000073725
Phf3,67,0.10106041,0.720616654,131.42291,46.01653359,0.203046816,8.936437694,0.74443513,1.086372263,9.369532308,8.903894989,8.997102308,9.172275864,9.132861351,8.960084657,8.877228612,8.614352416,9.064800879,8.987915337,8.494784446,8.695169672,ENSMUSG00000048874
Prim2,69,0.314394559,0.927848813,128.60841,14.32806533,0.079658415,6.67784114,0.3626735,1.121073162,6.682085738,6.715654325,6.718026755,6.722904082,6.653257446,6.617268574,6.403020337,6.507314407,6.80540366,6.772904148,6.788225895,6.66642974,ENSMUSG00000026134
Rab23,70,1.0,1.0,128.01305,107.9817182,0.015216544,6.588220181,0.22342204,2.311933533,6.144190328,6.773998848,6.988680556,6.631547218,6.147450427,6.412026845,7.225617491,6.677299556,6.380009023,6.085902489,6.80049805,6.738660946,ENSMUSG00000004768
Bag2,71,0.48650625,1.0,130.80016,4.163498265,0.126448655,7.036108707,0.34458113,1.822707094,6.976451212,7.034834497,7.435989358,7.049680283,6.844109755,6.657692132,7.453021719,6.918381681,6.742656393,7.236376545,6.962172493,6.979138995,ENSMUSG00000042215
Zfp451,72,0.95179536,1.0,129.23541,78.160128,0.059547013,8.00961028,0.47151476,4.818367275,8.13875863,7.995392983,7.836427162,8.44772905,7.691942871,7.931726695,8.419836928,7.943041694,7.888611469,7.887745907,7.756708555,8.238337565,ENSMUSG00000042197
Bend6,73,0.03651921,0.51987607,130.52559,24.92855123,1.199933343,4.951149965,0.73552835,0.902299896,6.144190328,7.053798547,5.38310432,6.060528926,4.047054807,3.364424513,2.994360794,4.36796914,3.933677502,4.330691439,5.872703714,4.120212856,ENSMUSG00000042182
Dst,74,1.0,1.0,130.91313,116.6786434,0.015500151,8.279312,0.1641261,2.867132194,8.429587213,8.071806386,8.227404322,8.340543053,8.19716899,8.342533639,8.265037328,8.262582804,8.223341289,8.334874675,8.102300772,8.567832395,ENSMUSG00000026131
Ccdc115,77,1.0,1.0,129.9093,59.95955183,0.238673891,6.689485877,0.1359632,1.661497537,6.95408905,6.367144298,6.790597162,6.658244786,6.273480195,6.518294417,6.553317623,6.802870536,6.840070815,6.730235143,6.576188082,6.150384645,ENSMUSG00000042111
Imp4,78,1.0,1.0,131.05354,33.37251071,0.022462588,8.512535982,0.22876535,1.093451194,8.568551496,8.656532089,8.51769917,8.416791977,8.468900636,8.553619476,8.523652018,8.606718424,8.447856368,8.444519543,8.487212401,8.468163641,ENSMUSG00000026127
Ptpn18,79,1.0,1.0,128.59454,77.77253753,0.702751487,3.535140004,0.23025839,1.427778488,6.163810433,1.849024298,2.685047309,1.917562572,2.901306042,5.452039966,4.291562429,5.691327498,4.114472754,,2.736620938,2.635778277,ENSMUSG00000026126
Arhgef4,82,0.24049216,0.869434903,127.28023,109.3892979,0.534922655,3.192063736,0.7303149,1.360841966,3.54259792,3.398177527,1.893560021,,2.287653889,2.995341236,4.291562429,3.213048153,3.29875912,,2.927754877,4.180731736,ENSMUSG00000037509
Gm38336,83,0.79423744,1.0,125.933975,98.21077183,0.25344184,2.010004338,0.4125715,2.826473486,2.546501065,1.849024298,1.394681857,2.493067672,1.843344614,0.948521908,3.363412326,1.024415175,2.963571946,2.88243799,0.959161079,1.992789744,ENSMUSG00000104002
Fam168b,84,1.0,1.0,130.36511,120.3398618,0.040397675,8.579482876,0.21554978,1.12067564,8.698665143,8.650315612,8.559834411,8.440056754,8.688450144,8.279168698,8.66245425,8.706517636,8.597196091,8.630030496,8.532059767,8.477240227,ENSMUSG00000037503
Plekhb2,85,1.0,1.0,130.80647,129.0746797,0.073902475,4.886341171,0.24033801,1.955662065,5.124952445,4.709187195,5.138135323,4.478764302,4.816512763,4.756865479,4.96338593,4.904762009,5.04275314,5.608946371,4.313505679,4.634620588,ENSMUSG00000026123
Hs6st1,86,0.46744569,1.0,129.3433,30.87844012,0.154111084,7.323289358,0.74307984,1.779261237,7.8056743,7.205657782,7.422350674,7.307529413,7.539711685,7.190452156,6.900497827,7.286513369,7.335323194,7.435434403,7.026274748,7.416699176,ENSMUSG00000045216
Uggt1,89,1.0,1.0,128.32635,100.0764912,0.151918891,8.024450462,0.087108955,1.554708688,8.168199143,7.872602809,7.62646017,8.17014404,7.940194453,8.206094107,7.615638007,7.796395373,8.278096593,8.052671294,8.1219926,8.123554894,ENSMUSG00000037470
Arid5a,91,1.0,1.0,128.78226,88.13423103,0.23160602,3.600421869,0.1544195,0.973738675,3.54259792,4.197742014,3.50066641,3.07169062,3.660819531,3.077098585,4.291562429,3.952136436,4.632375898,4.330691439,2.927754877,2.451564095,ENSMUSG00000037447
Kansl3,92,0.442159599,1.0,128.80336,127.0980869,0.120177198,7.113202414,0.33456615,1.206286521,7.062586889,7.40343115,7.107077628,6.760352854,6.983425408,7.014862146,7.109077202,7.16702247,7.201745306,6.854633205,7.377048514,7.214444543,ENSMUSG00000010453
Lman2l,93,0.64931364,1.0,131.91699,33.59238622,0.103046382,6.979176229,0.76079917,2.236087713,7.062586889,6.976399158,7.352153472,6.867197665,7.083184685,6.983401166,6.721534797,6.677299556,7.316981309,7.296106966,6.788225895,6.623470758,ENSMUSG00000001143
Cnnm4,94,1.0,1.0,131.18814,52.19810274,0.008805783,5.290026307,0.12529251,1.265609519,5.164445534,5.656745968,5.76085922,5.177359956,4.816512763,5.201670492,5.25424948,5.632394099,5.7560659,5.700207053,4.091788135,5.140397329,ENSMUSG00000037408
Cnnm3,95,1.0,1.0,128.65672,18.42871809,0.213723989,6.871847091,0.18486962,0.638143965,6.626608018,6.773998848,7.293427871,7.029371737,7.069348787,6.735292193,6.442087871,6.387686008,6.618349721,7.108942194,7.097629556,7.029370696,ENSMUSG00000001138
Ankrd23,96,1.0,1.0,130.90132,39.58382548,0.083132659,4.787813169,0.19724512,5.179853089,4.348276828,5.157886973,5.181962116,3.803564438,5.856612604,4.571823182,4.598680947,5.134485592,4.746420793,4.891554467,4.505644392,4.677253681,ENSMUSG00000067653
Ankrd39,97,0.79619929,1.0,130.86734,106.2237387,0.127865193,5.202859859,0.34781858,2.837443885,5.47830564,4.930535444,4.787223075,5.383417128,4.816512763,5.389406894,5.496196247,4.801546736,5.337820525,5.608946371,5.241191219,5.140397329,ENSMUSG00000079610
Sema4c,98,1.0,1.0,129.4269,119.4737948,0.159405938,6.648222368,0.2375126,1.135722762,7.0308856,6.819033002,6.56919676,6.504889027,5.685771685,6.644343068,6.480125307,6.978770984,7.208394587,6.640913746,6.73806593,6.361182361,ENSMUSG00000026121
D430040D24Rik,99,0.91374481,1.0,130.751,52.02417273,0.169741279,3.697158793,0.7653451,3.979713409,4.762755222,3.895336022,2.685047309,3.483547866,3.929436274,4.148779514,3.657028395,3.365582212,4.114472754,2.88243799,4.169542045,3.514779474,ENSMUSG00000087589
Cox5b,101,1.0,1.0,127.79028,32.5415284,0.067414883,8.696869471,0.19015563,1.846646391,8.527492302,8.806625625,8.821192524,8.925395689,8.715352432,8.630103712,8.359895184,8.674012311,8.671263746,8.546416754,8.762807813,8.854585157,ENSMUSG00000061518
Actr1b,102,0.82500889,1.0,127.42119,36.50348157,0.067576118,9.036623972,0.68823814,3.025528446,9.108622299,9.206805935,8.970795959,9.2467302,8.906457101,9.053938788,8.789066496,8.83947942,9.253439525,9.251985074,8.790758317,8.987576668,ENSMUSG00000037351
Tmem131,103,0.72573361,1.0,127.15596,115.3537477,0.231364315,7.114623308,0.41739324,2.50963416,6.748561171,7.015617842,7.557426548,6.382136843,7.335224199,6.624084981,8.079270922,6.257233734,7.490681714,7.679244029,7.495007676,6.579193228,ENSMUSG00000026116
Gm38115,104,0.025934376,0.51987607,130.40482,62.26371305,0.774278704,2.687283029,0.6917311,0.641072192,3.657774458,2.160302628,2.263549226,3.803564438,3.330477218,3.227902707,2.497193464,3.04245917,3.570565693,,1.938299759,1.992789744,ENSMUSG00000102930
Inpp4a,105,0.76084978,1.0,126.65053,34.26699787,0.294273845,5.658482511,0.3092461,0.853721739,5.709479824,5.864345168,5.898571234,5.476366559,6.224381382,5.896837266,5.163657854,5.217025637,5.157152773,5.038688978,5.70004203,6.307911956,ENSMUSG00000026113
Coa5,106,0.49266361,1.0,127.17149,101.1998591,0.132036243,7.790399283,0.66928613,1.836463859,7.675043741,7.899060193,7.506628331,7.872451871,7.664596301,7.578662557,8.349658215,7.655510116,7.838054959,7.96338234,7.961849519,7.571629288,ENSMUSG00000026112
Unc50,107,0.807651885,1.0,131.2762,25.07190724,0.31752976,7.249275084,0.2897816,1.00160272,7.73529515,7.350731722,7.711158438,7.220635665,6.743148667,7.240103878,7.225617491,7.431843143,7.208394587,6.730235143,7.368830776,7.365475882,ENSMUSG00000026111
Mgat4a,108,0.030039048,0.51987607,131.83093,44.06124361,0.645237166,5.341782352,0.6692247,0.747999001,6.221118858,5.775744189,5.608601264,5.69841612,5.790683524,5.754993851,4.453278663,5.217025637,5.454285541,3.78113974,5.204719937,5.257415564,ENSMUSG00000026110
2010300C02Rik,109,0.27548943,0.902245289,130.64365,47.82293879,0.665214843,2.163729311,0.3767411,0.425409182,3.417422306,2.160302628,3.276441591,2.493067672,,2.238657744,2.497193464,1.617425103,2.963571946,,0.959161079,,ENSMUSG00000026090
Tsga10,110,0.63776196,1.0,131.2869,121.1907588,0.146508861,4.463436536,0.7302094,2.200755459,3.863744117,4.801839867,4.471250771,3.222422453,4.943298344,4.898533739,3.657028395,4.438472032,5.012677405,5.038688978,4.77805152,4.758916847,ENSMUSG00000060771
Lipt1,111,1.0,1.0,126.434845,98.60137973,0.174508349,4.198765463,0.24344595,2.328666414,4.348276828,3.512259555,4.699478703,5.021578131,3.131791797,3.809262304,4.598680947,4.36796914,4.551008085,4.542804769,3.62411826,4.238813817,ENSMUSG00000037216
Mitd1,112,1.0,1.0,130.26346,99.51395177,0.02654229,6.834302438,0.104596294,1.849048033,6.709044572,6.84103366,6.609875125,7.108944994,6.794512199,6.814900646,7.084595314,6.842410821,6.426375657,6.931979467,7.057288499,6.778368218,ENSMUSG00000026088
Mrpl30,113,0.98684356,1.0,127.32326,62.81878996,0.016159229,9.037726335,0.37192708,7.891717631,9.160815578,8.914308734,9.007796441,8.96603157,9.159226362,9.061491189,8.919368343,9.087252484,9.092023359,8.814946429,9.18873339,9.105439356,ENSMUSG00000026087
Txndc9,114,0.30747025,0.919985066,129.14993,78.10843082,0.120486404,9.621029905,0.42975932,1.476679134,9.756290713,9.285125813,9.460080964,9.770238632,9.86145774,9.606935478,9.644014865,9.903240987,9.458395611,9.562840161,9.573662905,9.673823329,ENSMUSG00000058407
Eif5b,115,0.38007273,0.990137535,130.86201,91.64028066,0.02118467,11.31198574,0.3455441,1.584426829,11.25352074,11.34193956,11.07887704,11.15992831,11.43598188,11.43117974,11.31585966,11.33957573,11.3107931,11.26709822,11.36734308,11.34779652,ENSMUSG00000026083
Rev1,116,0.50168889,1.0,131.00804,27.10575058,0.176435455,6.190277036,0.7375999,1.858987528,6.884844452,6.289270411,5.975300343,6.504889027,5.532852093,6.322667718,5.826556752,6.177026596,6.050612212,6.215298964,6.108124847,6.104259861,ENSMUSG00000026082
Lonrf2,118,0.19518724,0.820918627,131.13762,112.7044816,0.459593123,4.366544613,0.91847616,1.284464372,2.959588312,4.930535444,3.865676071,3.483547866,4.602628337,4.292626282,4.291562429,4.13308295,4.671401176,5.94374654,4.243318848,4.979367009,ENSMUSG00000048814
Chst10,119,0.788530931,1.0,128.64243,16.37926233,0.286637078,4.977110136,0.29657483,1.122312178,4.599457793,5.291712116,5.286035817,4.936888555,5.167660232,4.829437835,5.25424948,4.045444683,4.37305889,5.294389565,5.04885028,5.312547717,ENSMUSG00000026080
Pdcl3,120,0.12666481,0.756096967,132.53246,101.2473379,0.130953501,7.186720996,0.73715454,1.144929757,7.0308856,6.72751352,7.293427871,7.165870919,7.176489715,7.143781698,7.333443276,7.257555601,7.298403225,7.586603794,7.184472643,7.045733315,ENSMUSG00000026078
