ID,Unnamed: 0,P_VALUE,Q_VALUE,PERIOD,LAG,AMPLITUDE,OFFSET,MEAN_PERIODICITY,SCATTER,TP_30_REP_1,TP_30_REP_2,TP_30_REP_3,TP_60_REP_1,TP_60_REP_2,TP_60_REP_3,TP_90_REP_1,TP_90_REP_2,TP_90_REP_3,TP_120_REP_1,TP_120_REP_2,TP_120_REP_3,Ensembl_ID
Lmo2,1533,0.443556,1.0,126.50053,28.18645772,0.091720783,8.147497583,0.49947366,1.742390431,7.990037475,8.448622898,8.237267445,7.910317164,8.298785156,8.271427152,7.855906522,7.982929663,8.127525461,8.107033754,8.351036381,8.028743783,ENSMUSG00000032698
Fbxo3,1534,0.40500496,1.0,127.88371,24.42399003,0.092409543,8.215237029,0.39710104,1.667703189,8.472099339,8.251038139,7.998181509,8.23602368,8.192222319,8.201734987,8.059176398,8.130763998,8.14631749,8.125824825,8.221738165,8.347063069,ENSMUSG00000027180
Cd59b,1535,1.0,1.0,130.45688,51.90714275,0.097381577,3.810403112,0.25231656,3.692026376,4.183383064,4.053004934,3.622813348,3.218596843,4.748005623,3.450912452,3.748236572,3.972632576,3.969589673,4.614436512,2.039167453,4.073418839,ENSMUSG00000068686
Cd59a,1536,0.01151329,0.470136038,132.20193,35.7690054,0.424888679,7.348389062,0.74517095,0.763405937,7.971653632,8.265736566,7.498978926,7.324200379,7.981944275,6.893582263,6.87607536,6.940103108,7.375000489,6.84375932,7.139077798,7.009141296,ENSMUSG00000032679
D430041D05Rik,1537,0.166622006,0.764025207,129.56209,6.186134023,0.826914894,3.90240702,0.4536945,0.56439117,3.902031738,4.053004934,3.959121087,3.418677379,3.504443064,3.960852649,2.46541957,2.867841089,3.751284618,5.584683473,4.371363074,4.338324371,ENSMUSG00000068373
Hipk3,1538,1.0,1.0,130.48976,2.076809054,0.068091082,7.426039855,0.2272299,1.821004101,7.568759264,7.378052237,7.643069819,7.46654412,6.927585097,7.385859087,7.106609835,7.585649877,7.773429929,7.386076706,7.551554216,7.242559595,ENSMUSG00000027177
Cstf3,1540,0.73582084,1.0,125.99461,38.10006457,0.071117539,7.738754622,0.51418227,2.565615997,7.971653632,7.523762943,7.856903347,7.807052724,7.723979207,7.842415896,7.56856455,7.8047125,7.604328923,8.009221803,7.527437004,7.61138015,ENSMUSG00000027176
Tcp11l1,1541,0.18601969,0.787320895,127.46879,99.40770985,0.458847732,5.30900743,0.6885024,1.270843816,5.052733541,4.223315388,5.532192371,4.533365757,5.463334318,5.226092257,6.081348397,5.197645741,6.285363543,4.987534608,5.981890449,5.382645892,ENSMUSG00000027175
Depdc7,1542,1.0,1.0,131.30116,60.60196433,0.38972042,3.79661383,0.22842732,1.992483064,4.418718064,3.22022888,4.135391323,4.020841692,2.981682808,4.336863416,3.621429308,5.022305622,3.584926587,3.770971404,3.506772358,2.7345405,ENSMUSG00000027173
Qser1,1543,0.62678889,1.0,131.80571,33.5640484,0.093655058,8.966896953,0.7760332,2.165413467,8.956364917,9.297170098,9.032583822,9.04227407,8.766997287,9.093056435,8.925045164,8.492189802,9.239638967,8.817068345,9.057515681,8.860306463,ENSMUSG00000074994
Prrg4,1544,0.21977344,0.81254485,126.92587,8.080352025,0.685901659,3.187933886,0.7048538,1.3370358,4.002037269,,3.117819794,2.709115706,1.446133133,3.450912452,2.134929468,4.153744776,2.222361638,3.327209704,3.955472733,,ENSMUSG00000027171
Ccdc73,1545,1.0,1.0,128.2167,87.74718649,0.198621101,2.643942281,0.20828731,1.350616029,3.08938035,2.042558596,2.976776136,1.914412795,,2.930451735,3.621429308,2.378459798,3.670502131,2.683023979,2.363669288,2.135299061,ENSMUSG00000045106
Eif3m,1546,1.0,1.0,129.8156,4.132158808,0.013627807,8.6226817,0.20498112,2.378301483,8.609233476,8.659954279,8.686928657,8.545009527,8.551802635,8.63570757,8.586140547,8.774064125,8.573103143,8.776022171,8.531627701,8.517052605,ENSMUSG00000027170
Wt1,1547,0.164025,0.759442823,128.26152,126.5634209,0.80658723,2.899864591,0.69505996,1.231665249,2.403860574,4.053004934,2.735413958,3.218596843,1.446133133,1.578720035,3.156239957,3.765475299,1.302539475,,3.632691292,3.482828356,ENSMUSG00000016458
Rcn1,1548,0.75116889,1.0,131.7127,123.680098,0.076102832,7.969144099,0.73878306,2.639348489,7.61687175,7.969129833,8.264074368,7.93501833,7.758862374,7.988783194,7.93135538,7.896571245,8.00108764,7.7911297,8.128616938,8.226936206,ENSMUSG00000005973
Pax6,1549,1.0,1.0,129.2921,74.07891597,0.075689075,3.458694924,0.13181973,0.722705048,,,3.714520395,3.892198425,2.626276168,2.930451735,3.748236572,3.972632576,3.900427772,2.683023979,3.506772358,3.156664819,ENSMUSG00000027168
Elp4,1550,0.798331439,1.0,131.11635,66.77700783,0.228467632,6.086779306,0.29265994,1.553023117,6.122564814,5.962437615,6.296751167,5.952596304,5.89825903,6.487916788,6.775432619,5.951804376,6.201595215,6.298574324,5.443091563,5.69764117,ENSMUSG00000027167
Immp1l,1551,0.63920025,1.0,127.019356,111.1866709,0.134252393,7.350290101,0.6711019,2.20436895,7.535769108,7.164593406,7.191066731,7.019997229,7.238927956,7.36282245,7.220370279,7.791099013,7.342776524,7.755374321,6.970431635,7.586125791,ENSMUSG00000042670
Dnajc24,1552,1.0,1.0,130.81857,116.5943662,0.049498393,5.841905434,0.1493756,1.851929975,5.591377741,5.86283597,5.687375794,6.320731976,5.518659608,5.857035963,5.902010362,5.683633537,5.626400751,5.471709247,6.299245934,6.325108915,ENSMUSG00000027166
BB218582,1553,0.29669809,0.900106414,131.38103,96.18572359,0.434076329,2.990994943,0.5516539,1.470597084,1.653558632,2.042558596,2.900722025,3.418677379,4.046395673,1.867657814,4.072968738,1.632224749,4.159161609,3.327209704,3.216230426,3.328944378,ENSMUSG00000085218
Mpped2,1554,0.105890769,0.682489602,126.57776,84.61099919,0.232309507,7.204959848,0.5395016,0.973726779,7.007780636,7.195628842,7.100475861,7.299048621,7.007114696,7.209857779,7.489073848,8.018414478,7.155116639,6.910302483,6.897036423,7.356474236,ENSMUSG00000016386
Arl14ep,1555,1.0,1.0,128.60347,85.96508729,0.046402198,7.88811465,0.21592984,2.094480822,7.940483534,7.81776631,7.920872482,7.705426869,7.99175324,7.871269952,7.869921245,8.152220902,7.916039479,7.814483613,8.046143651,7.652512521,ENSMUSG00000027122
Mettl15,1556,1.0,1.0,128.79012,30.74637522,0.19103017,3.315841797,0.1350977,2.575534283,3.260680378,3.636810459,3.117819794,3.418677379,2.981682808,4.134116322,3.972632457,3.232603418,1.67804497,3.327209704,2.852031921,4.073418839,ENSMUSG00000057234
Kif18a,1557,1.0,1.0,127.30331,97.25256247,0.141853207,6.503661764,0.2019174,0.907036807,6.639811101,6.579430185,6.340589083,6.48586654,6.388686197,6.056855691,6.730053686,6.940103108,6.705939099,6.159590358,6.723915102,6.345319559,ENSMUSG00000027115
Bdnf,1558,0.96314596,1.0,127.12724,50.58232283,0.148116695,4.1520334,0.5483771,5.366847577,5.456863397,3.049531219,3.996140246,3.750951154,4.652299765,4.672816541,5.172018758,2.867841089,4.098697062,4.384097351,3.632691292,4.1672302,ENSMUSG00000048482
Lin7c,1559,0.012876701,0.470136038,131.47466,123.4565634,0.221354181,8.111620538,0.7326153,0.702542549,8.049678239,8.143729531,8.016315348,7.666622097,7.99175324,8.000024744,8.136572195,8.152220902,7.933454937,8.28476243,8.527580466,8.19388132,ENSMUSG00000027162
Lgr4,1560,0.32581264,0.930307052,128.92575,84.12859914,0.186197292,8.605279004,0.6828802,1.522618235,8.354052067,8.396149373,8.561330068,9.034675364,8.274883073,8.783979695,8.884200308,8.848245931,8.525090179,8.342132533,8.74535409,8.644851902,ENSMUSG00000050199
Ccdc34,1561,1.0,1.0,127.61577,50.77670091,0.072774646,11.02559214,0.25738233,1.03419259,11.05002619,10.96483411,11.03635937,11.14539144,11.1814859,11.08536795,11.01714032,10.814278,11.02689919,11.14912032,10.90449237,10.95652208,ENSMUSG00000027160
Gm13936,1562,0.77176225,1.0,132.39047,37.92707658,0.382938804,2.369743347,0.6675873,2.74781888,4.556669435,2.042558596,1.776314665,2.365805982,1.446133133,3.691789094,2.73413388,1.632224749,1.975723236,2.683023979,2.363669288,1.091594198,ENSMUSG00000085444
Olfr1279,1563,0.40896025,1.0,127.81715,52.89109968,0.387692115,4.258476501,0.7295495,1.67782039,4.183383064,4.809305259,4.067445223,4.248111479,4.837755579,4.848931391,3.328513476,4.153744776,4.990916914,4.253486567,3.045593215,4.338324371,ENSMUSG00000109813
Lpcat4,1568,0.200381815,0.799379355,128.07509,73.38162032,0.214181403,4.25065512,0.42163208,0.798021168,4.183383064,4.053004934,3.921126955,4.617159168,4.549790982,4.383391324,3.972632457,4.45937037,4.476776278,4.109863455,4.136446378,4.338324371,ENSMUSG00000027134
Nop10,1569,0.85729081,1.0,127.1486,93.08710804,0.042730354,10.43557663,0.6200056,3.322246733,10.70897602,10.24005807,10.28646518,10.44082368,10.35925328,10.44150043,10.28952907,10.68038331,10.55978403,10.59962806,10.3704933,10.30427367,ENSMUSG00000027133
Slc12a6,1570,1.0,1.0,130.51796,101.7856343,0.161744615,7.935026562,0.26006213,1.672022917,7.648077855,7.195628842,8.069388116,7.770920711,8.49775768,7.720857495,7.957841638,7.616852524,8.305262722,7.848820591,8.469693678,8.131240695,ENSMUSG00000027130
Emc4,1571,0.83503044,1.0,131.86931,113.3333223,0.080209615,8.0714268,0.889014,3.116859822,8.072860899,8.039244972,7.899048824,7.397127084,8.647983818,8.011179377,7.904373756,8.14153234,8.208439196,8.125824825,8.051790997,8.347063069,ENSMUSG00000027131
Katnbl1,1572,0.89756676,1.0,131.69714,96.41715638,0.065375904,6.977255888,0.68148017,3.795852442,7.055112765,6.797419634,6.799090656,6.874346339,7.238927956,6.869267938,6.804911174,7.289032947,7.014911466,7.093287049,7.435388965,6.497555242,ENSMUSG00000027132
Emc7,1573,0.098107289,0.665084439,131.54108,46.05790765,0.144979867,7.831679105,0.551351,0.832869163,7.996113731,8.010443294,7.97054608,7.686154948,7.981944275,8.000024744,8.059176398,7.8047125,7.604328923,7.629353311,7.745230729,7.516536252,ENSMUSG00000055943
Aven,1574,0.309136,0.914249244,127.72871,109.774737,0.151808959,6.581633405,0.7721788,1.492917415,6.608423705,6.377705991,6.52920419,6.507986691,6.056175221,6.732181019,6.634775323,6.639458078,6.80387701,6.888460689,6.373280126,6.805385425,ENSMUSG00000003604
Ryr3,1575,0.78872161,1.0,131.12004,52.17100662,0.321098084,2.570494795,0.8498718,2.837523005,3.902031738,3.510858628,0.854793648,2.365805982,4.046395673,2.108271971,1.091340234,3.232603418,3.396854694,,2.039167453,2.135299061,ENSMUSG00000057378
Fmn1,1576,0.19114384,0.791407805,130.93286,22.9224733,0.823037238,3.536741262,0.5430547,1.283360396,5.052733541,4.9125404,3.306481091,1.253869348,4.549790982,3.360769767,3.621429308,3.232603418,2.925965395,3.770971404,3.216230426,3.156664819,ENSMUSG00000044042
Grem1,1577,0.015218617,0.470136038,132.64941,103.4478687,0.995731833,2.420614256,0.7299914,0.461783964,,,1.145840524,1.914412795,,2.494785126,2.73413388,3.52350337,3.180537388,4.50385902,2.363669288,2.7345405,ENSMUSG00000074934
Scg5,1578,0.934047779,1.0,129.12906,121.2540153,0.174692705,2.522947355,0.26540706,2.285004718,3.260680378,3.636810459,1.145840524,,,2.108271971,2.73413388,3.232603418,2.222361638,1.489201377,2.852031921,3.156664819,ENSMUSG00000023236
Arhgap11a,1579,0.092416,0.653292615,128.80327,18.44970917,0.212666341,7.145285866,0.73516315,1.080085813,7.188449214,7.404858668,7.381478173,7.180101936,6.843414277,7.130244192,6.833799436,6.811150524,7.191760591,7.338538872,7.391525236,6.917622212,ENSMUSG00000041219
Actc1,1580,1.0,1.0,128.36789,73.54938288,0.197173491,7.26607201,0.22448862,2.37219252,6.933736956,7.25576587,7.677663384,6.634025797,7.601205929,7.522058438,7.335944773,8.018414478,7.342776524,6.230755345,8.11788912,6.683674782,ENSMUSG00000068614
Aqr,1581,0.64400625,1.0,127.8859,44.77808174,0.081440667,7.333740007,0.81902033,2.219701406,7.484824769,7.587552386,7.104719412,7.543522458,7.394912347,7.321601433,7.424070063,7.081020237,7.32968267,7.305953833,7.435388965,7.058944101,ENSMUSG00000040383
Zfp770,1582,0.144115671,0.730912003,127.209335,117.4267682,0.525545714,5.140594357,0.47999337,0.822504243,5.268903125,5.224856169,4.892476139,4.975705328,2.981682808,5.035305216,5.301750071,5.426202082,5.444010308,5.411721518,5.179813766,5.982084731,ENSMUSG00000040321
Dph6,1583,0.18688329,0.787320895,130.97275,89.63332896,0.191936173,7.667953936,0.5474997,1.27307916,7.290860414,7.618419686,7.492516295,7.666622097,7.663898174,8.014878505,7.820262261,7.818198727,7.714206526,8.125824825,7.606307687,7.386041905,ENSMUSG00000057147
BC052040,1584,1.0,1.0,132.4672,42.16561732,0.417869054,6.962943242,0.09735976,0.978751704,7.745073733,7.587552386,6.718313784,7.050459988,7.118748009,7.150563244,6.995942469,5.999936837,7.39399495,6.45536164,6.651376787,6.602037928,ENSMUSG00000040282
Meis2,1585,0.757582217,1.0,126.20034,40.17081595,0.229510921,7.92755422,0.31062245,1.146706717,8.423329826,7.804405553,7.854385439,8.451087631,7.942027573,8.069256535,7.56856455,7.662426515,7.714206526,8.087994697,7.435388965,8.089914128,ENSMUSG00000027210
2700033N17Rik,1586,1.0,1.0,130.58493,105.9945096,0.443808143,2.40675553,0.16211544,1.599361693,1.051750439,2.367279785,2.213580671,2.365805982,2.153654575,3.264617176,1.705508062,1.632224749,3.584926587,3.327209704,,2.465811466,ENSMUSG00000086328
G630016G05Rik,1587,0.24364096,0.845154543,130.49467,85.15237734,0.756546321,1.949723222,0.49847788,1.375539218,1.051750439,1.028511431,1.387913994,3.218596843,2.153654575,1.867657814,,3.232603418,1.302539475,,1.026229427,2.960986794,ENSMUSG00000086308
Gm29340,1588,0.54552996,1.0,128.82652,71.76182268,0.356533583,2.340568903,0.35159764,1.950227423,2.670209892,3.22022888,1.145840524,,2.153654575,2.655075294,,2.378459798,3.180537388,3.040776928,1.026229427,1.705839885,ENSMUSG00000099470
Spred1,1589,0.78943225,1.0,130.58334,93.52343072,0.072246187,8.849118478,0.7339628,2.84000682,8.899149479,8.54415607,8.880020546,9.003873877,8.690764292,8.906524993,8.543056955,9.207194354,9.018810166,8.856978946,8.829951287,8.905244811,ENSMUSG00000027351
Fam98b,1590,0.86136961,1.0,129.63695,111.4147495,0.059556365,9.358367767,0.7682356,3.364319965,9.041087846,9.482654564,9.456925332,9.518771425,9.055901659,9.329748349,9.453095611,9.165596698,9.55019461,9.375673836,9.480276539,9.37955868,ENSMUSG00000027349
Rasgrp1,1591,0.215296,0.809847717,131.16559,123.1663453,0.144497956,2.550220885,0.5279056,1.32899281,2.076945784,2.042558596,3.049020903,3.218596843,1.446133133,2.930451735,1.705508062,1.632224749,3.49395314,3.327209704,3.045593215,4.073418839,ENSMUSG00000027347
Thbs1,1592,0.55696369,1.0,128.0517,50.95015128,0.322737104,6.45085668,0.76159805,1.978541012,5.827774973,7.341517484,6.609042147,6.551234807,7.438598511,6.354145093,6.917147641,6.135389532,5.93384879,5.878596098,5.858433244,6.715078518,ENSMUSG00000040152
Fsip1,1593,0.64464841,1.0,127.01437,84.90285481,0.482027163,2.408400406,0.6630902,2.220895875,3.413782549,1.028511431,1.776314665,1.253869348,3.504443064,2.799323923,,3.232603418,2.61663857,3.040776928,1.619830158,2.135299061,ENSMUSG00000027344
Eif2ak4,1594,1.0,1.0,129.51697,26.79724533,0.069852606,6.072602317,0.17250489,2.335529794,6.187726566,6.009773122,6.037382333,6.320731976,5.979376719,6.099286889,5.846391567,5.112637822,6.545311886,6.484773423,6.241115354,5.665851327,ENSMUSG00000005102
Srp14,1595,1.0,1.0,128.08606,36.69395314,0.027181548,9.685521455,0.08181669,1.73409597,9.869780357,9.280379368,9.724313577,9.893262104,9.748082488,9.702017545,9.274967938,9.786205535,9.679675534,9.732078509,9.727885088,9.794054593,ENSMUSG00000009549
Bmf,1596,1.0,1.0,129.35245,6.176124427,0.043198476,6.509456028,0.19387686,5.604099501,6.144614036,6.863330683,6.477782659,6.463401942,6.633892479,6.444689902,6.283345489,7.035560233,6.017883334,6.86628313,6.408919611,6.442332135,ENSMUSG00000040093
Bub1b,1597,0.64128064,1.0,131.91318,98.67478101,0.087050221,7.657027766,0.70371944,2.211932045,7.27095151,7.857121845,7.429632813,7.714967141,7.676116215,7.593064108,7.676164366,7.958778768,7.543250683,7.706278829,8.029067754,7.405422306,ENSMUSG00000040084
Pak6,1598,0.26245129,0.864107875,127.55303,83.2328517,0.718156467,2.192168681,0.6286694,1.410926063,2.076945784,1.028511431,2.213580671,1.253869348,2.626276168,3.360769767,2.134929468,3.52350337,3.180537388,2.20622766,1.026229427,2.465811466,ENSMUSG00000074923
Inafm2,1600,0.30536676,0.910249903,131.60071,64.9291999,0.165603447,7.48759547,0.54950285,1.485224475,7.723261882,7.021811486,7.725293083,7.564782384,7.452871461,7.607835366,7.577132442,7.537542871,7.662926028,7.238489087,7.201377946,7.53425085,ENSMUSG00000074918
Ccdc9b,1601,1.0,1.0,128.12872,85.64774249,0.064116286,1.666159579,0.09287865,3.710224098,2.076945784,1.622853889,0.854793648,2.365805982,,1.217043392,1.091340234,1.632224749,1.975723236,1.489201377,1.619830158,2.135299061,ENSMUSG00000045838
Disp2,1602,1.0,1.0,127.87629,30.52821534,0.282838628,3.692133658,0.18993987,2.463459193,3.552184696,3.752643767,4.032233219,4.44440379,4.046395673,3.264617176,3.328513476,2.378459798,3.969589673,3.950345441,5.298573558,2.135299061,ENSMUSG00000040035
Knstrn,1603,0.86731969,1.0,127.96252,93.68298855,0.078303707,9.412448829,0.7107206,3.435498907,9.493879933,9.263390917,9.256014148,9.505089281,9.435944749,9.265989874,9.148451513,9.813396463,9.564237411,9.916054166,9.239254964,9.108113426,ENSMUSG00000027331
Ivd,1604,0.38638656,0.984578469,131.68153,123.6508254,0.113279188,7.739778812,0.74500656,1.632998113,7.780709623,7.587552386,7.760683472,7.455204091,7.651575776,7.782916598,7.904373756,7.453618387,7.739179051,7.655453561,7.897258496,8.053524015,ENSMUSG00000027332
Bahd1,1605,0.88491649,1.0,126.1131,42.15019821,0.074442866,6.001578777,0.41418925,3.642517946,6.122564814,5.986299497,6.028475335,6.463401942,6.129091333,5.718724028,6.032342754,5.560652149,6.097291265,6.513597557,6.159774679,5.217037044,ENSMUSG00000040007
Chst14,1606,0.89208025,1.0,127.86531,93.61182272,0.162117944,5.721053493,0.7054203,3.721288524,5.456863397,5.578827858,5.67601358,4.617159168,6.886113445,5.585767293,6.714604544,5.560652149,5.515135849,5.922246961,5.260063057,6.057524989,ENSMUSG00000074916
Ccdc32,1607,0.68657796,1.0,132.7064,111.9406663,0.166973826,6.103936484,0.72461045,2.354697762,6.348343405,5.37701325,6.204864655,6.134222752,5.672941721,6.126896537,6.219105091,6.608745735,5.709619818,6.541857065,6.11731731,6.152342145,ENSMUSG00000039983
Rpusd2,1608,0.30382144,0.908373446,130.89992,58.33343302,0.54541908,3.968258427,0.69383657,1.48252813,4.74163124,3.636810459,3.959121087,5.852420203,2.153654575,5.439301996,3.864792923,4.45937037,4.217193644,3.040776928,3.748496779,2.960986794,ENSMUSG00000027324
Knl1,1609,0.99880036,1.0,131.1496,29.22234934,0.014527685,7.866800477,0.60124236,14.59091765,8.391413713,7.742701975,7.56514409,7.991061034,7.911348138,7.674836047,8.065279581,7.896571245,7.615161495,7.693739388,8.39168287,7.480440848,ENSMUSG00000027326
Rad51,1610,0.35796289,0.957985541,131.45988,125.5349428,0.172864267,7.705214668,0.72258323,1.580399813,7.737839695,7.523762943,7.77672922,7.93501833,7.100732055,7.563059987,7.627497977,7.883801261,7.400271267,7.999065749,7.688358473,7.93849925,ENSMUSG00000027323
Rmdn3,1611,0.397676903,0.992896113,130.40352,51.88591148,0.108329758,6.917011002,0.3420631,1.462489881,6.868991726,7.089470501,7.146482236,6.693143048,7.255307543,6.909567101,7.046178738,6.756159141,7.117517632,7.054582349,6.494346907,6.533230203,ENSMUSG00000070730
Gchfr,1612,0.31304025,0.916881356,126.5698,48.34610287,0.297678267,7.397971532,0.53923154,1.499209113,7.449834194,7.700049571,7.253552174,8.067524392,7.100732055,8.135317617,7.046178738,7.67730344,6.745915564,7.693739388,7.251315406,6.73052771,ENSMUSG00000046814
Dnajc17,1613,0.51294244,1.0,127.97627,50.92014095,0.164977536,6.000370574,0.7483042,1.876320695,6.122564814,6.284550414,5.753731658,5.628425468,6.446890993,6.400127715,6.151870343,5.85043636,5.826086238,5.638017422,5.958029747,5.929506489,ENSMUSG00000034278
Zfyve19,1614,0.83832336,1.0,128.43576,14.30883031,0.133703801,5.544974196,0.4990086,3.146294149,5.22818305,5.755844641,5.837710031,5.410885572,5.405802484,5.681970057,5.458359558,4.82266825,5.898814755,6.122646646,5.574441906,5.217037044,ENSMUSG00000068580
Spint1,1615,0.00306916,0.413503837,131.89873,46.1831358,0.250257687,6.199587015,0.8136386,0.642960899,6.458062528,6.640855821,6.204864655,6.67370522,6.198498771,6.15398771,6.057053644,6.219105216,6.201595215,5.964615797,5.832421446,5.818226906,ENSMUSG00000027315
Vps18,1617,0.05419584,0.495157156,130.5397,58.17290937,0.143886016,6.069262559,0.6417534,0.969493158,5.957995447,6.482090969,5.955167586,5.886590972,6.475135846,6.180579524,6.032342754,6.373236805,6.066050597,5.638017422,5.80593203,5.759193546,ENSMUSG00000034216
Dll4,1619,1.0,1.0,128.32695,77.61070006,0.159121533,5.84727022,0.12514032,0.874116364,5.347049479,6.728352609,5.955167586,5.501874005,5.463334318,5.968055335,6.324636354,6.577365335,5.984854548,5.529301923,5.542708358,5.421239334,ENSMUSG00000027314
Chac1,1620,0.07812025,0.602260029,131.01358,52.1286473,0.497169,5.806935053,0.7974354,1.046610272,6.250071927,6.032870922,5.926687493,6.162389113,6.776898207,5.806710011,5.902010362,5.951804376,5.394567352,4.384097351,6.460780531,4.693992409,ENSMUSG00000027313
Ino80,1621,0.234744467,0.830509745,131.08011,35.46548029,0.187029341,7.284485962,0.39710966,0.614141657,7.624736786,7.721533391,7.530864839,7.247390127,7.188642943,7.196890216,7.761333805,7.058469286,6.93069848,6.973911246,7.106888921,7.046653648,ENSMUSG00000034154
Exd1,1622,1.0,1.0,129.94466,16.54506751,0.054862394,1.598079237,0.15224323,1.870561797,1.051750439,,2.64506764,1.914412795,,0.733223357,1.705508062,,1.975723236,1.489201377,1.026229427,1.705839885,ENSMUSG00000048647
Chp1,1623,1.0,1.0,130.5555,64.41351297,0.101454718,7.609899373,0.12129998,0.763053756,7.663431379,7.556010196,7.906360119,7.606384832,7.222360267,7.641724622,7.776293107,7.735322919,7.816304701,7.447117844,7.290057005,7.498601433,ENSMUSG00000014077
Oip5os1,1624,1.0,1.0,128.51727,24.54499112,0.07320304,8.77436623,0.092483595,1.830558169,8.918474513,8.435682358,8.654007734,8.344489495,9.055901659,9.441163535,9.344368295,7.994855175,7.778257201,8.890330692,9.454927076,8.494607124,ENSMUSG00000085438
Oip5,1625,0.008529404,0.470136038,130.57191,99.74959512,0.288932187,7.800802019,0.74585223,0.612793985,7.552358482,7.332237379,7.637222711,7.926831509,7.467004588,7.795874645,8.136572195,8.214740846,7.857941986,7.915135991,7.958668293,7.863407377,ENSMUSG00000072980
Nusap1,1626,0.347184689,0.953002032,131.14363,6.261647138,0.128016158,8.96971838,0.3536147,0.998186795,9.170304045,9.190798082,8.906999657,8.744510104,8.93909129,8.689932017,8.921685248,9.106368029,8.841053452,8.922928812,9.104462363,8.942205922,ENSMUSG00000027306
Ndufaf1,1627,0.303601,0.908214981,131.1053,125.1963402,0.193477813,7.551051314,0.730555,1.481784641,7.518986753,7.332237379,7.634290246,6.988877343,7.394912347,7.769841109,7.684118185,7.058469286,7.418938036,8.63884771,7.551554216,7.480440848,ENSMUSG00000027305
Rtf1,1628,0.04829856,0.476868437,126.60194,30.22398596,0.185735815,9.958558662,0.5897994,0.791267973,9.8927607,10.22759907,10.26434888,9.648897205,10.16486971,10.1618111,9.674861373,9.686786566,9.706514444,9.934823696,10.06176957,9.867514295,ENSMUSG00000027304
Rpap1,1631,0.41319184,1.0,131.04572,43.79880407,0.174047742,6.314057442,0.7381606,1.684663899,6.608423705,6.164191938,6.578855822,5.781550368,6.821581238,6.714091671,6.128743951,6.135389532,6.402547043,6.230755345,6.2010182,6.007672314,ENSMUSG00000034032
Tyro3,1632,0.78287104,1.0,131.08128,31.29335134,0.041154473,7.032902219,0.40570885,2.808359282,7.395703754,7.132875626,6.885482963,6.924548324,7.171484098,6.90159682,6.745339143,7.249760805,7.078912453,6.820878277,7.160144857,6.970627466,ENSMUSG00000027298
Mga,1633,1.0,1.0,129.05708,41.08014544,0.012468237,8.845525852,0.10079946,1.466425692,8.876271485,8.908099472,8.686928657,9.223638688,8.866312166,8.730991088,8.719824845,8.666337547,8.810746736,8.944258751,8.762675038,8.898421675,ENSMUSG00000033943
Mapkbp1,1634,0.82609921,1.0,127.57062,71.06223039,0.113734519,6.380802155,0.7442732,3.063715272,6.166331338,6.284550414,6.541778215,6.593224104,6.418082105,6.422580857,5.817756859,6.608745735,6.990159662,6.675403494,6.180543817,6.032813974,ENSMUSG00000033902
Jmjd7,1635,0.834418197,1.0,130.39748,56.03418784,0.250294318,4.119777452,0.28265327,0.965563914,4.418718064,4.223315388,4.658497245,4.44440379,4.046395673,3.898143561,4.629070714,4.590899738,4.03558712,1.489201377,4.297227866,3.865238612,ENSMUSG00000098789
Pla2g4b,1636,0.13630864,0.72008225,127.05114,4.044163386,0.504673478,4.594742758,0.6655006,1.179555346,4.682573417,5.224856169,4.487052271,4.138947232,3.504443064,4.555808076,5.029458519,3.232603418,5.023808768,4.902911186,5.004538599,4.979089564,ENSMUSG00000098488
Ehd4,1637,0.01671849,0.470136038,131.30275,123.2951417,0.106919786,6.956697236,0.74322426,0.804132747,6.921018277,6.998534501,6.793843985,6.857216493,6.927585097,6.844536799,6.730053686,6.940103108,7.006707959,6.973911246,7.527437004,7.176411861,ENSMUSG00000027293
Vps39,1638,0.048946044,0.477696657,129.15874,4.111250293,0.194770554,6.337748335,0.5879718,0.783247694,6.348343405,6.245536042,6.458017031,6.295519145,6.328034076,6.126896537,6.324636354,6.09163661,6.097291265,6.331324583,6.621308466,6.667712796,ENSMUSG00000027291
Tmem87a,1639,1.0,1.0,128.25787,75.52763589,0.246752163,5.354837588,0.20459951,0.724880087,5.098636444,5.481446591,5.593869251,5.154617398,5.218010705,5.565732261,5.929035812,5.85043636,5.515135849,5.143204431,5.179813766,4.75569737,ENSMUSG00000033808
Ganc,1640,1.0,1.0,127.36991,66.89611819,0.206502046,5.741397725,0.16257414,0.648483198,5.456863397,5.302939729,5.593869251,6.046265849,6.70716653,5.840454943,5.697171862,5.353966342,5.689260741,5.922246961,5.723414206,5.759193546,ENSMUSG00000062646
Capn3,1641,0.02464609,0.470136038,130.84592,129.1136015,0.753441275,1.867971476,0.7006355,0.491981539,1.653558632,1.622853889,2.334139269,1.253869348,1.446133133,1.217043392,,1.632224749,1.302539475,2.20622766,,2.960986794,ENSMUSG00000079110
Zfp106,1642,0.16410601,0.759442823,126.31533,46.23853125,0.160680323,8.713416101,0.4938804,1.232052107,8.869667721,8.685687071,8.741089522,9.068558722,8.954220373,8.671301608,8.660590061,8.254964614,8.784595756,8.845688132,8.465468654,8.578103421,ENSMUSG00000027288
