sample,Gene,value,group,replicate
S_TP_30_REP_1,Ube2w,7.811251683,Somite,1
S_TP_30_REP_2,Ube2w,8.234727307,Somite,2
S_TP_30_REP_3,Ube2w,7.52575094,Somite,3
S_TP_60_REP_1,Ube2w,7.232960837,Somite,1
S_TP_60_REP_2,Ube2w,7.009037844,Somite,2
S_TP_60_REP_3,Ube2w,7.947127497,Somite,3
S_TP_90_REP_1,Ube2w,7.463146184,Somite,1
S_TP_90_REP_2,Ube2w,7.616915877,Somite,2
S_TP_90_REP_3,Ube2w,7.736878928,Somite,3
S_TP_120_REP_1,Ube2w,7.861196593,Somite,1
S_TP_120_REP_2,Ube2w,7.538606299,Somite,2
S_TP_120_REP_3,Ube2w,7.400282393,Somite,3
S_TP_30_REP_1,Eloc,9.771547255,Somite,1
S_TP_30_REP_2,Eloc,9.936815835,Somite,2
S_TP_30_REP_3,Eloc,9.439581593,Somite,3
S_TP_60_REP_1,Eloc,9.561612037,Somite,1
S_TP_60_REP_2,Eloc,9.377122318,Somite,2
S_TP_60_REP_3,Eloc,9.55537241,Somite,3
S_TP_90_REP_1,Eloc,9.740594518,Somite,1
S_TP_90_REP_2,Eloc,9.536428791,Somite,2
S_TP_90_REP_3,Eloc,9.770608558,Somite,3
